Text:  AND THE COURAGE TO PRESENT THOSE STORIES AND OPINIONS YOU COULD BE REWARDED WITH A ROOM FULL OF 
Conf:  5
Ref:   0snNB1yS3IE

FRAME 	X 	Y 	W 	H 
019370 	0.320 	0.122 	0.102 	0.240 
019371 	0.316 	0.122 	0.104 	0.235 
019372 	0.313 	0.126 	0.105 	0.230 
019373 	0.311 	0.127 	0.106 	0.236 
019374 	0.311 	0.129 	0.106 	0.239 
019375 	0.311 	0.132 	0.107 	0.239 
019376 	0.310 	0.133 	0.107 	0.237 
019377 	0.311 	0.134 	0.109 	0.240 
019378 	0.313 	0.139 	0.110 	0.239 
019379 	0.315 	0.139 	0.109 	0.243 
019380 	0.316 	0.146 	0.110 	0.246 
019381 	0.318 	0.148 	0.109 	0.250 
019382 	0.317 	0.151 	0.111 	0.253 
019383 	0.316 	0.153 	0.111 	0.257 
019384 	0.315 	0.152 	0.113 	0.262 
019385 	0.313 	0.155 	0.114 	0.260 
019386 	0.313 	0.160 	0.115 	0.262 
019387 	0.312 	0.167 	0.118 	0.267 
019388 	0.314 	0.173 	0.120 	0.276 
019389 	0.319 	0.187 	0.115 	0.266 
019390 	0.319 	0.187 	0.115 	0.266 
019391 	0.325 	0.200 	0.118 	0.269 
019392 	0.330 	0.208 	0.118 	0.268 

WORD START END ASDSCORE
AND 0.06 0.19 3.2
THE 0.19 0.28 3.9
COURAGE 0.35 0.98 3.9
TO 1.11 1.22 7.4
PRESENT 1.22 1.73 8.7
THOSE 1.73 1.96 5.6
STORIES 1.96 2.34 7.6
AND 2.34 2.43 7.2
OPINIONS 2.43 2.83 5.7
YOU 2.95 3.21 3.7
COULD 3.21 3.39 4.0
BE 3.39 3.57 5.6
REWARDED 3.57 4.28 7.1
WITH 4.45 4.61 6.1
A 4.61 4.72 6.1
ROOM 4.72 5.20 4.4
FULL 5.20 5.46 3.5
OF 5.46 5.54 4.3
