Text:  POETRY IS THE IDEAL ART FORM I'M ALWAYS TRYING TO FIND THE BEST WAY TO TELL EACH STORY I WRITE MUSICALS I MAKE SHORT FILMS ALONGSIDE MY POEMS BUT I TEACH SPOKEN WORD POETRY BECAUSE IT'S ACCESSIBLE NOT EVERYONE 
Conf:  4
Ref:   0snNB1yS3IE

FRAME 	X 	Y 	W 	H 
018526 	0.416 	0.103 	0.171 	0.453 
018527 	0.411 	0.090 	0.177 	0.451 
018528 	0.408 	0.097 	0.177 	0.444 
018529 	0.405 	0.105 	0.179 	0.429 
018530 	0.401 	0.100 	0.177 	0.424 
018531 	0.396 	0.102 	0.175 	0.427 
018532 	0.391 	0.096 	0.174 	0.428 
018533 	0.390 	0.103 	0.174 	0.413 
018534 	0.391 	0.107 	0.171 	0.410 
018535 	0.389 	0.096 	0.173 	0.435 
018536 	0.394 	0.106 	0.170 	0.437 
018537 	0.403 	0.138 	0.166 	0.429 
018538 	0.410 	0.134 	0.168 	0.454 
018539 	0.419 	0.147 	0.163 	0.460 
018540 	0.419 	0.147 	0.163 	0.460 
018541 	0.423 	0.155 	0.167 	0.451 
018542 	0.430 	0.163 	0.167 	0.443 
018543 	0.437 	0.161 	0.167 	0.454 
018544 	0.442 	0.171 	0.168 	0.445 
018545 	0.448 	0.172 	0.168 	0.450 
018546 	0.449 	0.174 	0.169 	0.442 
018547 	0.452 	0.170 	0.169 	0.449 
018548 	0.458 	0.167 	0.167 	0.456 
018549 	0.460 	0.165 	0.169 	0.458 
018550 	0.461 	0.154 	0.169 	0.467 
018551 	0.460 	0.150 	0.172 	0.460 
018552 	0.456 	0.144 	0.180 	0.449 
018553 	0.455 	0.158 	0.180 	0.408 
018554 	0.448 	0.157 	0.181 	0.401 
018555 	0.430 	0.161 	0.195 	0.401 
018556 	0.421 	0.149 	0.188 	0.417 
018557 	0.420 	0.151 	0.184 	0.421 
018558 	0.419 	0.145 	0.177 	0.448 
018559 	0.415 	0.138 	0.172 	0.457 
018560 	0.407 	0.135 	0.169 	0.450 
018561 	0.401 	0.142 	0.168 	0.441 
018562 	0.403 	0.160 	0.159 	0.424 
018563 	0.403 	0.161 	0.152 	0.422 
018564 	0.404 	0.166 	0.151 	0.423 
018565 	0.404 	0.166 	0.151 	0.423 
018566 	0.405 	0.175 	0.150 	0.418 
018567 	0.402 	0.186 	0.154 	0.418 
018568 	0.399 	0.199 	0.157 	0.421 
018569 	0.399 	0.206 	0.160 	0.420 
018570 	0.397 	0.205 	0.165 	0.421 
018571 	0.395 	0.197 	0.169 	0.416 
018572 	0.383 	0.176 	0.173 	0.439 
018573 	0.377 	0.165 	0.173 	0.441 
018574 	0.372 	0.158 	0.174 	0.436 
018575 	0.373 	0.160 	0.171 	0.423 
018576 	0.368 	0.152 	0.169 	0.429 
018577 	0.367 	0.159 	0.168 	0.425 
018578 	0.372 	0.155 	0.164 	0.433 
018579 	0.377 	0.151 	0.164 	0.429 
018580 	0.383 	0.150 	0.164 	0.419 
018581 	0.394 	0.132 	0.165 	0.458 
018582 	0.404 	0.152 	0.160 	0.436 
018583 	0.421 	0.157 	0.153 	0.416 
018584 	0.431 	0.165 	0.151 	0.418 
018585 	0.444 	0.169 	0.150 	0.409 
018586 	0.451 	0.171 	0.147 	0.417 
018587 	0.459 	0.184 	0.143 	0.402 
018588 	0.462 	0.183 	0.144 	0.411 
018589 	0.463 	0.189 	0.146 	0.399 
018590 	0.463 	0.189 	0.146 	0.399 
018591 	0.461 	0.186 	0.150 	0.405 
018592 	0.455 	0.180 	0.155 	0.415 
018593 	0.449 	0.172 	0.162 	0.429 
018594 	0.436 	0.165 	0.169 	0.443 
018595 	0.429 	0.167 	0.167 	0.436 
018596 	0.420 	0.174 	0.168 	0.432 
018597 	0.411 	0.184 	0.171 	0.413 
018598 	0.402 	0.190 	0.173 	0.417 
018599 	0.395 	0.191 	0.175 	0.430 
018600 	0.381 	0.202 	0.176 	0.438 
018601 	0.375 	0.223 	0.169 	0.421 
018602 	0.361 	0.233 	0.173 	0.425 
018603 	0.351 	0.231 	0.170 	0.429 
018604 	0.341 	0.229 	0.173 	0.417 
018605 	0.330 	0.217 	0.175 	0.408 
018606 	0.322 	0.204 	0.172 	0.405 
018607 	0.316 	0.192 	0.174 	0.415 
018608 	0.314 	0.171 	0.171 	0.440 
018609 	0.313 	0.163 	0.169 	0.448 
018610 	0.309 	0.164 	0.170 	0.444 
018611 	0.304 	0.165 	0.173 	0.435 
018612 	0.301 	0.161 	0.173 	0.441 
018613 	0.301 	0.159 	0.171 	0.444 
018614 	0.302 	0.158 	0.171 	0.443 
018615 	0.302 	0.158 	0.171 	0.443 
018616 	0.300 	0.160 	0.175 	0.437 
018617 	0.301 	0.155 	0.174 	0.439 
018618 	0.300 	0.152 	0.174 	0.448 
018619 	0.300 	0.149 	0.171 	0.455 
018620 	0.301 	0.148 	0.172 	0.456 
018621 	0.301 	0.145 	0.172 	0.448 
018622 	0.304 	0.142 	0.173 	0.441 
018623 	0.304 	0.145 	0.175 	0.424 
018624 	0.303 	0.142 	0.176 	0.423 
018625 	0.305 	0.145 	0.177 	0.421 
018626 	0.307 	0.143 	0.177 	0.425 
018627 	0.311 	0.140 	0.175 	0.434 
018628 	0.313 	0.137 	0.173 	0.447 
018629 	0.315 	0.134 	0.171 	0.453 
018630 	0.314 	0.132 	0.171 	0.453 
018631 	0.315 	0.129 	0.173 	0.458 
018632 	0.317 	0.125 	0.172 	0.462 
018633 	0.317 	0.125 	0.171 	0.461 
018634 	0.318 	0.123 	0.170 	0.470 
018635 	0.318 	0.120 	0.170 	0.477 
018636 	0.319 	0.116 	0.170 	0.485 
018637 	0.321 	0.115 	0.170 	0.484 
018638 	0.322 	0.114 	0.170 	0.487 
018639 	0.325 	0.115 	0.170 	0.488 
018640 	0.325 	0.115 	0.170 	0.488 
018641 	0.327 	0.119 	0.170 	0.482 
018642 	0.327 	0.125 	0.171 	0.468 
018643 	0.330 	0.134 	0.174 	0.450 
018644 	0.334 	0.141 	0.177 	0.448 
018645 	0.344 	0.169 	0.175 	0.439 
018646 	0.351 	0.188 	0.174 	0.439 
018647 	0.359 	0.186 	0.175 	0.466 
018648 	0.366 	0.193 	0.174 	0.463 
018649 	0.367 	0.187 	0.175 	0.456 
018650 	0.373 	0.189 	0.172 	0.428 
018651 	0.369 	0.160 	0.173 	0.452 
018652 	0.368 	0.150 	0.174 	0.451 
018653 	0.364 	0.144 	0.176 	0.441 
018654 	0.359 	0.138 	0.176 	0.442 
018655 	0.356 	0.131 	0.173 	0.459 
018656 	0.354 	0.131 	0.172 	0.443 
018657 	0.352 	0.123 	0.172 	0.435 
018658 	0.349 	0.117 	0.173 	0.433 
018659 	0.346 	0.116 	0.173 	0.426 
018660 	0.344 	0.117 	0.173 	0.426 
018661 	0.342 	0.120 	0.172 	0.423 
018662 	0.338 	0.108 	0.173 	0.437 
018663 	0.335 	0.106 	0.175 	0.439 
018664 	0.331 	0.106 	0.176 	0.428 
018665 	0.331 	0.106 	0.176 	0.428 
018666 	0.328 	0.103 	0.177 	0.425 
018667 	0.322 	0.089 	0.178 	0.444 
018668 	0.327 	0.103 	0.173 	0.441 
018669 	0.329 	0.115 	0.170 	0.449 
018670 	0.326 	0.130 	0.170 	0.436 
018671 	0.322 	0.136 	0.171 	0.433 
018672 	0.317 	0.141 	0.173 	0.434 
018673 	0.320 	0.137 	0.170 	0.450 
018674 	0.319 	0.141 	0.171 	0.447 
018675 	0.320 	0.140 	0.170 	0.449 
018676 	0.318 	0.138 	0.172 	0.447 
018677 	0.319 	0.134 	0.170 	0.454 
018678 	0.319 	0.133 	0.169 	0.457 
018679 	0.319 	0.132 	0.170 	0.457 
018680 	0.318 	0.132 	0.171 	0.456 
018681 	0.320 	0.133 	0.170 	0.453 
018682 	0.320 	0.132 	0.171 	0.455 
018683 	0.321 	0.133 	0.170 	0.455 
018684 	0.319 	0.132 	0.170 	0.454 
018685 	0.319 	0.132 	0.169 	0.455 
018686 	0.319 	0.130 	0.170 	0.453 
018687 	0.319 	0.133 	0.171 	0.443 
018688 	0.320 	0.134 	0.171 	0.442 
018689 	0.320 	0.133 	0.172 	0.442 
018690 	0.320 	0.133 	0.172 	0.442 
018691 	0.319 	0.127 	0.173 	0.446 
018692 	0.322 	0.120 	0.170 	0.449 
018693 	0.322 	0.117 	0.170 	0.447 
018694 	0.323 	0.113 	0.173 	0.445 
018695 	0.321 	0.115 	0.175 	0.436 
018696 	0.321 	0.110 	0.176 	0.435 
018697 	0.323 	0.107 	0.177 	0.435 
018698 	0.326 	0.102 	0.175 	0.441 
018699 	0.328 	0.099 	0.173 	0.438 
018700 	0.330 	0.095 	0.174 	0.433 
018701 	0.330 	0.092 	0.174 	0.427 
018702 	0.334 	0.088 	0.171 	0.432 
018703 	0.338 	0.084 	0.172 	0.442 
018704 	0.340 	0.082 	0.172 	0.442 
018705 	0.344 	0.085 	0.171 	0.438 
018706 	0.348 	0.093 	0.171 	0.431 
018707 	0.351 	0.099 	0.176 	0.435 
018708 	0.358 	0.103 	0.174 	0.443 
018709 	0.361 	0.105 	0.175 	0.453 
018710 	0.364 	0.137 	0.176 	0.436 
018711 	0.366 	0.153 	0.173 	0.441 
018712 	0.368 	0.161 	0.175 	0.444 
018713 	0.370 	0.166 	0.174 	0.439 
018714 	0.374 	0.168 	0.174 	0.437 
018715 	0.374 	0.168 	0.174 	0.437 
018716 	0.378 	0.167 	0.173 	0.439 
018717 	0.379 	0.170 	0.172 	0.438 
018718 	0.380 	0.172 	0.174 	0.440 
018719 	0.383 	0.176 	0.172 	0.436 
018720 	0.386 	0.178 	0.173 	0.437 
018721 	0.386 	0.184 	0.176 	0.429 
018722 	0.390 	0.190 	0.176 	0.421 
018723 	0.389 	0.193 	0.177 	0.420 
018724 	0.390 	0.190 	0.176 	0.423 
018725 	0.390 	0.187 	0.174 	0.429 
018726 	0.388 	0.186 	0.173 	0.438 
018727 	0.386 	0.188 	0.174 	0.438 
018728 	0.384 	0.188 	0.176 	0.441 
018729 	0.383 	0.187 	0.175 	0.442 
018730 	0.383 	0.186 	0.175 	0.441 
018731 	0.381 	0.184 	0.175 	0.443 
018732 	0.381 	0.181 	0.175 	0.442 
018733 	0.380 	0.181 	0.175 	0.439 
018734 	0.379 	0.177 	0.176 	0.440 
018735 	0.380 	0.170 	0.172 	0.450 
018736 	0.379 	0.168 	0.171 	0.442 
018737 	0.378 	0.164 	0.170 	0.449 
018738 	0.380 	0.169 	0.168 	0.441 
018739 	0.369 	0.177 	0.171 	0.413 
018740 	0.369 	0.177 	0.171 	0.413 
018741 	0.352 	0.189 	0.176 	0.395 
018742 	0.341 	0.189 	0.178 	0.398 
018743 	0.318 	0.168 	0.186 	0.425 
018744 	0.306 	0.169 	0.186 	0.432 
018745 	0.300 	0.162 	0.186 	0.437 
018746 	0.299 	0.163 	0.179 	0.440 
018747 	0.297 	0.162 	0.177 	0.443 
018748 	0.293 	0.159 	0.179 	0.442 
018749 	0.292 	0.154 	0.178 	0.446 
018750 	0.294 	0.152 	0.177 	0.445 
018751 	0.300 	0.155 	0.175 	0.444 
018752 	0.303 	0.155 	0.176 	0.438 

WORD START END ASDSCORE
POETRY 0.06 0.53 8.2
IS 0.53 0.74 10.5
THE 0.98 1.15 11.3
IDEAL 1.18 1.65 9.4
ART 1.65 1.81 8.5
FORM 1.81 2.16 10.6
I'M 2.49 2.99 6.2
ALWAYS 2.99 3.38 9.3
TRYING 3.38 3.59 9.8
TO 3.59 3.65 9.8
FIND 3.65 3.89 11.5
THE 3.89 3.95 12.8
BEST 3.95 4.24 11.9
WAY 4.24 4.44 10.9
TO 4.44 4.54 10.7
TELL 4.54 4.84 10.7
EACH 4.85 5.02 10.5
STORY 5.02 5.52 8.9
I 5.53 5.74 8.5
WRITE 5.90 6.10 11.2
MUSICALS 6.10 6.73 3.5
I 6.73 6.80 2.7
MAKE 6.80 6.98 5.6
SHORT 6.98 7.24 8.9
FILMS 7.24 7.59 7.7
ALONGSIDE 7.59 8.09 7.6
MY 8.09 8.22 8.5
POEMS 8.22 8.65 5.6
BUT 8.65 8.85 6.8
I 9.21 9.32 13.3
TEACH 9.32 9.65 8.1
SPOKEN 9.65 10.02 4.4
WORD 10.02 10.25 4.2
POETRY 10.25 10.86 5.0
BECAUSE 11.12 11.51 6.9
IT'S 11.51 11.68 4.0
ACCESSIBLE 11.68 12.41 5.0
NOT 12.92 13.12 5.8
EVERYONE 13.12 13.51 5.2
