Text:  I'LL TELL HER REMEMBER YOUR MOMMA IS A WORRIER AND YOUR POPPA IS A WARRIOR AND YOU ARE THE GIRL WITH SMALL HANDS AND BIG EYES WHO NEVER STOPS ASKING FOR MORE REMEMBER THAT GOOD THINGS COME IN THREES AND SO DO BAD THINGS ALWAYS APOLOGIZE WHEN YOU'VE DONE SOMETHING WRONG BUT 
Conf:  4
Ref:   0snNB1yS3IE

FRAME 	X 	Y 	W 	H 
004629 	0.372 	0.213 	0.184 	0.448 
004630 	0.360 	0.190 	0.185 	0.473 
004631 	0.343 	0.176 	0.185 	0.473 
004632 	0.332 	0.155 	0.186 	0.467 
004633 	0.325 	0.149 	0.180 	0.460 
004634 	0.315 	0.147 	0.180 	0.459 
004635 	0.302 	0.139 	0.181 	0.459 
004636 	0.293 	0.126 	0.178 	0.459 
004637 	0.282 	0.115 	0.179 	0.460 
004638 	0.276 	0.107 	0.177 	0.465 
004639 	0.269 	0.104 	0.179 	0.459 
004640 	0.269 	0.104 	0.179 	0.459 
004641 	0.261 	0.101 	0.179 	0.469 
004642 	0.253 	0.107 	0.181 	0.473 
004643 	0.249 	0.109 	0.181 	0.474 
004644 	0.244 	0.119 	0.180 	0.474 
004645 	0.244 	0.118 	0.180 	0.475 
004646 	0.243 	0.129 	0.179 	0.483 
004647 	0.243 	0.128 	0.179 	0.487 
004648 	0.243 	0.128 	0.179 	0.486 
004649 	0.243 	0.131 	0.180 	0.490 
004650 	0.248 	0.131 	0.181 	0.489 
004651 	0.252 	0.134 	0.177 	0.486 
004652 	0.257 	0.152 	0.178 	0.478 
004653 	0.260 	0.178 	0.179 	0.465 
004654 	0.265 	0.210 	0.180 	0.445 
004655 	0.280 	0.257 	0.174 	0.403 
004656 	0.276 	0.262 	0.180 	0.426 
004657 	0.276 	0.277 	0.182 	0.420 
004658 	0.279 	0.282 	0.182 	0.416 
004659 	0.280 	0.280 	0.184 	0.415 
004660 	0.278 	0.275 	0.185 	0.418 
004661 	0.279 	0.275 	0.184 	0.418 
004662 	0.280 	0.261 	0.183 	0.420 
004663 	0.280 	0.262 	0.183 	0.418 
004664 	0.279 	0.261 	0.184 	0.421 
004665 	0.279 	0.261 	0.184 	0.421 
004666 	0.283 	0.239 	0.181 	0.434 
004667 	0.287 	0.226 	0.180 	0.437 
004668 	0.287 	0.211 	0.182 	0.442 
004669 	0.288 	0.196 	0.181 	0.462 
004670 	0.287 	0.205 	0.187 	0.440 
004671 	0.293 	0.218 	0.184 	0.429 
004672 	0.291 	0.219 	0.185 	0.427 
004673 	0.297 	0.245 	0.187 	0.419 
004674 	0.297 	0.242 	0.188 	0.423 
004675 	0.303 	0.268 	0.186 	0.420 
004676 	0.303 	0.268 	0.185 	0.423 
004677 	0.304 	0.270 	0.185 	0.419 
004678 	0.314 	0.293 	0.174 	0.406 
004679 	0.311 	0.281 	0.186 	0.435 
004680 	0.313 	0.314 	0.179 	0.393 
004681 	0.312 	0.332 	0.183 	0.380 
004682 	0.308 	0.346 	0.195 	0.380 
004683 	0.308 	0.362 	0.197 	0.381 
004684 	0.312 	0.386 	0.197 	0.371 
004685 	0.318 	0.407 	0.185 	0.361 
004686 	0.325 	0.421 	0.182 	0.353 
004687 	0.331 	0.433 	0.182 	0.341 
004688 	0.326 	0.437 	0.193 	0.341 
004689 	0.332 	0.442 	0.191 	0.345 
004690 	0.332 	0.442 	0.191 	0.345 
004691 	0.334 	0.440 	0.196 	0.358 
004692 	0.338 	0.442 	0.196 	0.354 
004693 	0.338 	0.442 	0.196 	0.353 
004694 	0.352 	0.441 	0.187 	0.338 
004695 	0.352 	0.442 	0.188 	0.338 
004696 	0.355 	0.423 	0.197 	0.364 
004697 	0.353 	0.421 	0.201 	0.368 
004698 	0.357 	0.310 	0.188 	0.458 
004699 	0.366 	0.260 	0.176 	0.487 
004700 	0.366 	0.215 	0.175 	0.481 
004701 	0.362 	0.189 	0.176 	0.480 
004702 	0.359 	0.167 	0.174 	0.477 
004703 	0.356 	0.150 	0.174 	0.477 
004704 	0.355 	0.136 	0.175 	0.478 
004705 	0.352 	0.128 	0.174 	0.462 
004706 	0.350 	0.124 	0.177 	0.463 
004707 	0.350 	0.127 	0.176 	0.459 
004708 	0.352 	0.119 	0.174 	0.464 
004709 	0.350 	0.112 	0.174 	0.468 
004710 	0.349 	0.109 	0.176 	0.472 
004711 	0.348 	0.106 	0.174 	0.489 
004712 	0.348 	0.107 	0.176 	0.473 
004713 	0.346 	0.106 	0.174 	0.495 
004714 	0.346 	0.102 	0.174 	0.490 
004715 	0.346 	0.102 	0.174 	0.490 
004716 	0.346 	0.099 	0.175 	0.478 
004717 	0.346 	0.098 	0.174 	0.459 
004718 	0.347 	0.112 	0.174 	0.443 
004719 	0.338 	0.111 	0.179 	0.448 
004720 	0.329 	0.110 	0.185 	0.452 
004721 	0.324 	0.099 	0.185 	0.461 
004722 	0.324 	0.101 	0.185 	0.459 
004723 	0.319 	0.085 	0.186 	0.462 
004724 	0.320 	0.085 	0.185 	0.461 
004725 	0.327 	0.091 	0.181 	0.466 
004726 	0.327 	0.089 	0.181 	0.470 
004727 	0.326 	0.091 	0.181 	0.462 
004728 	0.326 	0.073 	0.179 	0.458 
004729 	0.327 	0.075 	0.179 	0.456 
004730 	0.327 	0.078 	0.178 	0.455 
004731 	0.326 	0.080 	0.178 	0.455 
004732 	0.323 	0.078 	0.180 	0.455 
004733 	0.320 	0.080 	0.183 	0.456 
004734 	0.321 	0.081 	0.181 	0.461 
004735 	0.322 	0.080 	0.179 	0.472 
004736 	0.324 	0.080 	0.177 	0.480 
004737 	0.322 	0.077 	0.179 	0.465 
004738 	0.321 	0.080 	0.181 	0.455 
004739 	0.321 	0.080 	0.181 	0.456 
004740 	0.321 	0.080 	0.181 	0.456 
004741 	0.321 	0.081 	0.181 	0.457 
004742 	0.326 	0.080 	0.180 	0.488 
004743 	0.328 	0.082 	0.177 	0.488 
004744 	0.327 	0.081 	0.179 	0.487 
004745 	0.324 	0.082 	0.180 	0.465 
004746 	0.325 	0.081 	0.180 	0.463 
004747 	0.325 	0.084 	0.182 	0.460 
004748 	0.328 	0.094 	0.180 	0.459 
004749 	0.327 	0.093 	0.180 	0.465 
004750 	0.326 	0.099 	0.182 	0.466 
004751 	0.326 	0.099 	0.182 	0.465 
004752 	0.323 	0.106 	0.181 	0.458 
004753 	0.323 	0.108 	0.181 	0.455 
004754 	0.320 	0.107 	0.181 	0.463 
004755 	0.319 	0.103 	0.182 	0.468 
004756 	0.319 	0.104 	0.182 	0.469 
004757 	0.316 	0.107 	0.183 	0.465 
004758 	0.318 	0.107 	0.180 	0.472 
004759 	0.321 	0.106 	0.177 	0.483 
004760 	0.321 	0.109 	0.178 	0.490 
004761 	0.322 	0.114 	0.179 	0.479 
004762 	0.324 	0.116 	0.179 	0.472 
004763 	0.326 	0.119 	0.182 	0.460 
004764 	0.328 	0.124 	0.183 	0.458 
004765 	0.328 	0.124 	0.183 	0.458 
004766 	0.330 	0.123 	0.186 	0.450 
004767 	0.330 	0.120 	0.187 	0.458 
004768 	0.337 	0.116 	0.180 	0.470 
004769 	0.339 	0.120 	0.180 	0.468 
004770 	0.344 	0.119 	0.180 	0.469 
004771 	0.347 	0.128 	0.184 	0.472 
004772 	0.348 	0.128 	0.183 	0.474 
004773 	0.361 	0.143 	0.182 	0.467 
004774 	0.362 	0.146 	0.182 	0.461 
004775 	0.380 	0.188 	0.179 	0.456 
004776 	0.390 	0.205 	0.177 	0.454 
004777 	0.402 	0.227 	0.175 	0.445 
004778 	0.418 	0.225 	0.173 	0.448 
004779 	0.426 	0.209 	0.176 	0.457 
004780 	0.436 	0.200 	0.175 	0.436 
004781 	0.437 	0.169 	0.180 	0.447 
004782 	0.439 	0.161 	0.183 	0.454 
004783 	0.443 	0.161 	0.181 	0.462 
004784 	0.443 	0.161 	0.181 	0.463 
004785 	0.451 	0.176 	0.179 	0.458 
004786 	0.451 	0.176 	0.178 	0.458 
004787 	0.459 	0.184 	0.178 	0.452 
004788 	0.459 	0.183 	0.178 	0.454 
004789 	0.464 	0.161 	0.178 	0.464 
004790 	0.464 	0.161 	0.178 	0.464 
004791 	0.464 	0.162 	0.178 	0.464 
004792 	0.468 	0.149 	0.177 	0.463 
004793 	0.468 	0.149 	0.177 	0.462 
004794 	0.478 	0.163 	0.178 	0.449 
004795 	0.477 	0.162 	0.178 	0.449 
004796 	0.477 	0.162 	0.178 	0.450 
004797 	0.490 	0.153 	0.179 	0.448 
004798 	0.493 	0.152 	0.178 	0.448 
004799 	0.495 	0.152 	0.179 	0.445 
004800 	0.502 	0.150 	0.177 	0.449 
004801 	0.506 	0.143 	0.175 	0.455 
004802 	0.510 	0.143 	0.175 	0.461 
004803 	0.512 	0.148 	0.177 	0.457 
004804 	0.515 	0.151 	0.177 	0.449 
004805 	0.516 	0.150 	0.179 	0.450 
004806 	0.519 	0.151 	0.176 	0.450 
004807 	0.518 	0.149 	0.177 	0.451 
004808 	0.518 	0.150 	0.177 	0.453 
004809 	0.519 	0.151 	0.176 	0.458 
004810 	0.518 	0.154 	0.176 	0.453 
004811 	0.516 	0.152 	0.175 	0.456 
004812 	0.513 	0.154 	0.176 	0.453 
004813 	0.513 	0.153 	0.176 	0.453 
004814 	0.507 	0.156 	0.179 	0.457 
004815 	0.507 	0.156 	0.179 	0.457 
004816 	0.505 	0.155 	0.177 	0.457 
004817 	0.507 	0.155 	0.178 	0.456 
004818 	0.500 	0.150 	0.180 	0.460 
004819 	0.499 	0.152 	0.179 	0.457 
004820 	0.498 	0.154 	0.181 	0.456 
004821 	0.497 	0.155 	0.179 	0.457 
004822 	0.496 	0.155 	0.179 	0.451 
004823 	0.495 	0.153 	0.180 	0.453 
004824 	0.495 	0.154 	0.180 	0.453 
004825 	0.495 	0.157 	0.182 	0.450 
004826 	0.494 	0.156 	0.181 	0.453 
004827 	0.494 	0.156 	0.180 	0.450 
004828 	0.494 	0.158 	0.180 	0.448 
004829 	0.494 	0.153 	0.180 	0.456 
004830 	0.493 	0.152 	0.180 	0.460 
004831 	0.494 	0.151 	0.180 	0.456 
004832 	0.497 	0.148 	0.178 	0.459 
004833 	0.496 	0.145 	0.179 	0.462 
004834 	0.499 	0.144 	0.178 	0.457 
004835 	0.497 	0.147 	0.179 	0.455 
004836 	0.497 	0.146 	0.178 	0.465 
004837 	0.496 	0.148 	0.179 	0.473 
004838 	0.493 	0.144 	0.180 	0.479 
004839 	0.488 	0.144 	0.181 	0.472 
004840 	0.488 	0.144 	0.181 	0.472 
004841 	0.487 	0.144 	0.181 	0.475 
004842 	0.484 	0.147 	0.181 	0.460 
004843 	0.484 	0.147 	0.182 	0.460 
004844 	0.481 	0.146 	0.178 	0.462 
004845 	0.481 	0.144 	0.177 	0.466 
004846 	0.481 	0.146 	0.178 	0.463 
004847 	0.475 	0.138 	0.176 	0.467 
004848 	0.474 	0.138 	0.175 	0.464 
004849 	0.471 	0.136 	0.176 	0.466 
004850 	0.472 	0.135 	0.175 	0.460 
004851 	0.470 	0.136 	0.175 	0.455 
004852 	0.472 	0.135 	0.174 	0.458 
004853 	0.472 	0.135 	0.174 	0.464 
004854 	0.475 	0.140 	0.170 	0.458 
004855 	0.476 	0.140 	0.170 	0.459 
004856 	0.476 	0.141 	0.171 	0.457 
004857 	0.487 	0.140 	0.170 	0.455 
004858 	0.492 	0.139 	0.169 	0.457 
004859 	0.493 	0.138 	0.169 	0.456 
004860 	0.494 	0.137 	0.168 	0.454 
004861 	0.496 	0.141 	0.168 	0.454 
004862 	0.495 	0.139 	0.167 	0.456 
004863 	0.493 	0.134 	0.166 	0.462 
004864 	0.492 	0.132 	0.166 	0.461 
004865 	0.492 	0.132 	0.166 	0.461 
004866 	0.490 	0.134 	0.165 	0.459 
004867 	0.488 	0.133 	0.165 	0.461 
004868 	0.485 	0.134 	0.164 	0.463 
004869 	0.485 	0.128 	0.162 	0.475 
004870 	0.484 	0.128 	0.162 	0.474 
004871 	0.484 	0.106 	0.161 	0.478 
004872 	0.481 	0.105 	0.164 	0.488 
004873 	0.471 	0.107 	0.160 	0.452 
004874 	0.471 	0.108 	0.162 	0.450 
004875 	0.453 	0.090 	0.166 	0.444 
004876 	0.454 	0.089 	0.166 	0.445 
004877 	0.453 	0.090 	0.167 	0.446 
004878 	0.456 	0.103 	0.162 	0.418 
004879 	0.465 	0.106 	0.157 	0.416 
004880 	0.471 	0.108 	0.155 	0.417 
004881 	0.479 	0.112 	0.149 	0.408 
004882 	0.480 	0.116 	0.148 	0.418 
004883 	0.482 	0.118 	0.147 	0.437 
004884 	0.479 	0.125 	0.145 	0.419 
004885 	0.470 	0.127 	0.152 	0.419 
004886 	0.461 	0.126 	0.154 	0.431 
004887 	0.450 	0.118 	0.163 	0.435 
004888 	0.448 	0.119 	0.160 	0.431 
004889 	0.446 	0.128 	0.158 	0.423 
004890 	0.446 	0.128 	0.158 	0.423 
004891 	0.448 	0.121 	0.152 	0.425 
004892 	0.453 	0.114 	0.149 	0.434 
004893 	0.455 	0.115 	0.150 	0.445 
004894 	0.469 	0.131 	0.144 	0.439 
004895 	0.479 	0.141 	0.140 	0.433 
004896 	0.482 	0.149 	0.138 	0.413 
004897 	0.488 	0.153 	0.142 	0.432 
004898 	0.493 	0.155 	0.148 	0.428 
004899 	0.494 	0.156 	0.147 	0.436 
004900 	0.495 	0.151 	0.145 	0.441 
004901 	0.493 	0.156 	0.151 	0.431 
004902 	0.492 	0.153 	0.151 	0.421 
004903 	0.491 	0.147 	0.153 	0.422 
004904 	0.493 	0.144 	0.154 	0.413 
004905 	0.498 	0.143 	0.154 	0.411 
004906 	0.503 	0.135 	0.153 	0.436 
004907 	0.502 	0.136 	0.153 	0.437 
004908 	0.505 	0.148 	0.153 	0.424 
004909 	0.505 	0.149 	0.153 	0.425 
004910 	0.499 	0.145 	0.153 	0.413 
004911 	0.499 	0.145 	0.153 	0.413 
004912 	0.479 	0.138 	0.160 	0.411 
004913 	0.480 	0.138 	0.160 	0.414 
004914 	0.478 	0.136 	0.158 	0.405 
004915 	0.478 	0.136 	0.158 	0.405 
004916 	0.478 	0.136 	0.157 	0.405 
004917 	0.484 	0.130 	0.157 	0.434 
004918 	0.484 	0.132 	0.157 	0.431 
004919 	0.484 	0.133 	0.157 	0.431 
004920 	0.501 	0.147 	0.152 	0.426 
004921 	0.505 	0.152 	0.149 	0.431 
004922 	0.508 	0.147 	0.145 	0.455 
004923 	0.508 	0.134 	0.151 	0.470 
004924 	0.507 	0.127 	0.150 	0.472 
004925 	0.510 	0.139 	0.143 	0.464 
004926 	0.505 	0.141 	0.145 	0.448 
004927 	0.501 	0.145 	0.147 	0.434 
004928 	0.496 	0.143 	0.149 	0.437 
004929 	0.492 	0.139 	0.149 	0.433 
004930 	0.492 	0.139 	0.149 	0.433 
004931 	0.487 	0.147 	0.148 	0.431 
004932 	0.487 	0.148 	0.147 	0.428 
004933 	0.484 	0.150 	0.145 	0.428 
004934 	0.484 	0.150 	0.145 	0.432 
004935 	0.484 	0.151 	0.145 	0.426 
004936 	0.488 	0.159 	0.140 	0.428 

WORD START END ASDSCORE
I'LL 0.09 0.19 4.7
TELL 0.19 0.39 7.5
HER 0.39 0.50 4.2
REMEMBER 0.63 0.96 2.3
YOUR 0.96 1.13 3.2
MOMMA 1.13 1.62 4.6
IS 1.75 1.93 0.3
A 1.93 1.99 1.8
WORRIER 1.99 2.53 5.5
AND 2.53 2.69 5.4
YOUR 2.69 2.79 5.6
POPPA 2.79 3.29 8.7
IS 3.46 3.66 6.9
A 3.66 3.73 7.2
WARRIOR 3.73 4.31 6.1
AND 4.31 4.46 1.4
YOU 4.46 4.84 2.2
ARE 4.96 5.07 5.4
THE 5.07 5.16 5.4
GIRL 5.16 5.44 3.9
WITH 5.44 5.58 3.6
SMALL 5.58 6.00 3.5
HANDS 6.00 6.39 3.4
AND 6.39 6.51 6.3
BIG 6.51 6.68 7.3
EYES 6.68 7.05 10.9
WHO 7.05 7.12 11.3
NEVER 7.12 7.49 9.0
STOPS 7.49 7.86 7.1
ASKING 7.86 8.32 9.2
FOR 8.32 8.47 6.7
MORE 8.47 8.80 5.7
REMEMBER 8.80 9.12 5.1
THAT 9.12 9.27 3.9
GOOD 9.27 9.54 1.9
THINGS 9.54 9.80 4.6
COME 9.80 10.00 5.7
IN 10.00 10.12 4.7
THREES 10.12 10.52 5.1
AND 10.52 10.74 3.3
SO 11.29 11.51 4.9
DO 11.51 11.62 5.7
BAD 11.62 11.94 6.4
THINGS 11.94 12.35 4.2
ALWAYS 13.01 13.42 7.6
APOLOGIZE 13.42 14.17 8.8
WHEN 14.17 14.28 8.0
YOU'VE 14.28 14.42 5.7
DONE 14.42 14.65 2.6
SOMETHING 14.65 15.04 4.8
WRONG 15.04 15.36 10.6
BUT 15.36 15.53 9.9
