Text:  TO WALK THROUGH LIFE LIKE THIS AND YES THAT MEANS CATCHING ALL OF THOSE MISERIES AND HURT BUT IT ALSO MEANS THAT WHEN BEAUTIFUL AMAZING THINGS JUST FALL OUT OF THE SKY I'M READY TO CATCH THEM 
Conf:  4
Ref:   0snNB1yS3IE

FRAME 	X 	Y 	W 	H 
017959 	0.265 	0.071 	0.069 	0.164 
017960 	0.265 	0.070 	0.069 	0.162 
017961 	0.266 	0.069 	0.069 	0.161 
017962 	0.266 	0.069 	0.069 	0.159 
017963 	0.266 	0.069 	0.069 	0.158 
017964 	0.266 	0.069 	0.070 	0.156 
017965 	0.266 	0.069 	0.070 	0.156 
017966 	0.266 	0.068 	0.070 	0.155 
017967 	0.267 	0.066 	0.069 	0.153 
017968 	0.268 	0.065 	0.069 	0.151 
017969 	0.269 	0.060 	0.069 	0.161 
017970 	0.268 	0.058 	0.067 	0.162 
017971 	0.267 	0.059 	0.068 	0.162 
017972 	0.269 	0.056 	0.066 	0.160 
017973 	0.269 	0.057 	0.067 	0.158 
017974 	0.270 	0.054 	0.069 	0.163 
017975 	0.270 	0.054 	0.069 	0.167 
017976 	0.272 	0.056 	0.067 	0.164 
017977 	0.271 	0.059 	0.068 	0.159 
017978 	0.271 	0.059 	0.068 	0.157 
017979 	0.271 	0.059 	0.069 	0.160 
017980 	0.270 	0.062 	0.070 	0.159 
017981 	0.270 	0.064 	0.070 	0.157 
017982 	0.270 	0.065 	0.070 	0.157 
017983 	0.271 	0.067 	0.071 	0.157 
017984 	0.271 	0.069 	0.070 	0.157 
017985 	0.271 	0.068 	0.069 	0.162 
017986 	0.271 	0.068 	0.070 	0.165 
017987 	0.270 	0.068 	0.069 	0.167 
017988 	0.271 	0.069 	0.069 	0.164 
017989 	0.270 	0.069 	0.070 	0.164 
017990 	0.270 	0.069 	0.070 	0.164 
017991 	0.269 	0.070 	0.071 	0.162 
017992 	0.268 	0.069 	0.072 	0.161 
017993 	0.267 	0.071 	0.072 	0.159 
017994 	0.268 	0.073 	0.071 	0.159 
017995 	0.268 	0.079 	0.069 	0.156 
017996 	0.268 	0.081 	0.067 	0.162 
017997 	0.268 	0.084 	0.068 	0.159 
017998 	0.266 	0.087 	0.068 	0.158 
017999 	0.266 	0.086 	0.069 	0.157 
018000 	0.267 	0.089 	0.067 	0.149 
018001 	0.266 	0.089 	0.066 	0.147 
018002 	0.266 	0.090 	0.065 	0.147 
018003 	0.264 	0.089 	0.065 	0.146 
018004 	0.262 	0.084 	0.066 	0.153 
018005 	0.257 	0.073 	0.069 	0.164 
018006 	0.255 	0.067 	0.069 	0.165 
018007 	0.252 	0.064 	0.070 	0.163 
018008 	0.251 	0.064 	0.069 	0.161 
018009 	0.249 	0.064 	0.069 	0.162 
018010 	0.247 	0.066 	0.069 	0.161 
018011 	0.247 	0.067 	0.068 	0.161 
018012 	0.247 	0.066 	0.067 	0.165 
018013 	0.247 	0.068 	0.067 	0.163 
018014 	0.246 	0.070 	0.067 	0.160 
018015 	0.246 	0.070 	0.067 	0.160 
018016 	0.245 	0.071 	0.067 	0.158 
018017 	0.245 	0.070 	0.067 	0.157 
018018 	0.245 	0.071 	0.066 	0.156 
018019 	0.244 	0.071 	0.067 	0.159 
018020 	0.244 	0.070 	0.066 	0.161 
018021 	0.243 	0.070 	0.067 	0.160 
018022 	0.243 	0.069 	0.068 	0.159 
018023 	0.243 	0.071 	0.067 	0.156 
018024 	0.243 	0.070 	0.068 	0.155 
018025 	0.242 	0.070 	0.067 	0.153 
018026 	0.242 	0.069 	0.067 	0.154 

WORD START END ASDSCORE
TO 0.09 0.24 12.4
WALK 0.24 0.48 12.4
THROUGH 0.48 0.72 8.3
LIFE 0.72 0.98 9.6
LIKE 0.98 1.13 9.3
THIS 1.13 1.57 7.7
AND 1.83 2.01 6.2
YES 2.01 2.26 6.7
THAT 2.26 2.41 5.9
MEANS 2.41 2.67 6.5
CATCHING 2.67 3.12 10.9
ALL 3.12 3.32 7.0
OF 3.32 3.44 6.3
THOSE 3.44 3.81 4.1
MISERIES 4.10 4.64 5.2
AND 4.64 4.87 8.2
HURT 4.87 5.15 6.0
BUT 5.15 5.24 4.8
IT 5.24 5.31 4.5
ALSO 5.31 5.64 4.4
MEANS 5.64 6.07 6.7
THAT 6.28 6.40 5.4
WHEN 6.40 6.54 4.2
BEAUTIFUL 6.54 7.08 3.3
AMAZING 7.08 7.62 4.3
THINGS 7.62 7.95 6.5
JUST 7.95 8.19 7.9
FALL 8.63 9.02 8.1
OUT 9.02 9.15 8.4
OF 9.15 9.23 8.3
THE 9.23 9.30 8.9
SKY 9.30 9.83 9.7
I'M 9.83 10.15 9.5
READY 10.15 10.37 10.3
TO 10.37 10.46 7.1
CATCH 10.46 10.78 6.9
THEM 10.78 10.92 10.3
