Text:  OR YOUR COMMUNITY WHO WILL LISTEN AND MAYBE EVEN A GIANT GIRL IN A HOODIE WHO WILL CONNECT WITH WHAT YOU'VE SHARED AND THAT IS AN 
Conf:  1
Ref:   0snNB1yS3IE

FRAME 	X 	Y 	W 	H 
019503 	0.362 	0.211 	0.164 	0.409 
019504 	0.360 	0.203 	0.165 	0.407 
019505 	0.359 	0.199 	0.164 	0.398 
019506 	0.358 	0.202 	0.162 	0.398 
019507 	0.357 	0.207 	0.163 	0.400 
019508 	0.354 	0.207 	0.163 	0.397 
019509 	0.348 	0.197 	0.164 	0.407 
019510 	0.343 	0.187 	0.166 	0.400 
019511 	0.334 	0.183 	0.166 	0.395 
019512 	0.330 	0.179 	0.163 	0.403 
019513 	0.330 	0.188 	0.167 	0.408 
019514 	0.332 	0.191 	0.168 	0.412 
019515 	0.332 	0.191 	0.168 	0.412 
019516 	0.335 	0.183 	0.165 	0.409 
019517 	0.333 	0.171 	0.165 	0.409 
019518 	0.326 	0.169 	0.166 	0.399 
019519 	0.323 	0.170 	0.164 	0.401 
019520 	0.322 	0.177 	0.162 	0.405 
019521 	0.316 	0.178 	0.165 	0.406 
019522 	0.311 	0.178 	0.168 	0.395 
019523 	0.304 	0.168 	0.168 	0.403 
019524 	0.302 	0.168 	0.168 	0.404 
019525 	0.302 	0.168 	0.168 	0.410 
019526 	0.308 	0.169 	0.168 	0.399 
019527 	0.310 	0.161 	0.171 	0.397 
019528 	0.310 	0.156 	0.171 	0.392 
019529 	0.307 	0.154 	0.170 	0.394 
019530 	0.303 	0.152 	0.172 	0.402 
019531 	0.303 	0.152 	0.171 	0.405 
019532 	0.302 	0.148 	0.174 	0.406 
019533 	0.299 	0.127 	0.182 	0.431 
019534 	0.299 	0.124 	0.182 	0.425 
019535 	0.302 	0.124 	0.173 	0.410 
019536 	0.304 	0.130 	0.173 	0.404 
019537 	0.305 	0.140 	0.175 	0.396 
019538 	0.301 	0.144 	0.176 	0.391 
019539 	0.294 	0.142 	0.177 	0.392 
019540 	0.294 	0.142 	0.177 	0.392 
019541 	0.289 	0.134 	0.177 	0.393 
019542 	0.278 	0.126 	0.184 	0.389 
019543 	0.277 	0.100 	0.184 	0.421 
019544 	0.277 	0.093 	0.185 	0.422 
019545 	0.288 	0.103 	0.174 	0.402 
019546 	0.292 	0.103 	0.174 	0.392 
019547 	0.300 	0.105 	0.167 	0.380 
019548 	0.307 	0.103 	0.163 	0.381 
019549 	0.309 	0.095 	0.163 	0.389 
019550 	0.312 	0.093 	0.159 	0.388 
019551 	0.309 	0.093 	0.158 	0.385 
019552 	0.308 	0.092 	0.155 	0.386 
019553 	0.304 	0.093 	0.155 	0.391 
019554 	0.301 	0.093 	0.152 	0.402 
019555 	0.297 	0.101 	0.150 	0.401 
019556 	0.294 	0.105 	0.151 	0.409 
019557 	0.291 	0.109 	0.146 	0.421 
019558 	0.283 	0.115 	0.148 	0.415 
019559 	0.276 	0.111 	0.144 	0.410 
019560 	0.270 	0.112 	0.142 	0.407 
019561 	0.270 	0.115 	0.137 	0.397 
019562 	0.270 	0.113 	0.137 	0.400 
019563 	0.272 	0.114 	0.135 	0.404 
019564 	0.274 	0.109 	0.136 	0.401 
019565 	0.274 	0.109 	0.136 	0.401 
019566 	0.279 	0.107 	0.133 	0.404 
019567 	0.280 	0.100 	0.133 	0.403 
019568 	0.285 	0.097 	0.132 	0.403 
019569 	0.285 	0.088 	0.132 	0.408 
019570 	0.284 	0.084 	0.139 	0.416 
019571 	0.289 	0.091 	0.135 	0.409 
019572 	0.290 	0.092 	0.136 	0.406 
019573 	0.295 	0.089 	0.135 	0.408 
019574 	0.299 	0.081 	0.135 	0.421 
019575 	0.301 	0.081 	0.135 	0.413 
019576 	0.305 	0.083 	0.135 	0.402 
019577 	0.308 	0.094 	0.143 	0.385 
019578 	0.306 	0.097 	0.147 	0.385 
019579 	0.297 	0.098 	0.150 	0.395 
019580 	0.291 	0.116 	0.158 	0.394 
019581 	0.281 	0.136 	0.159 	0.364 
019582 	0.268 	0.137 	0.163 	0.350 
019583 	0.256 	0.131 	0.168 	0.350 
019584 	0.244 	0.127 	0.170 	0.338 
019585 	0.233 	0.122 	0.172 	0.329 
019586 	0.222 	0.116 	0.180 	0.335 
019587 	0.215 	0.116 	0.183 	0.333 
019588 	0.211 	0.118 	0.182 	0.335 
019589 	0.212 	0.116 	0.180 	0.327 
019590 	0.212 	0.116 	0.180 	0.327 
019591 	0.212 	0.120 	0.183 	0.323 
019592 	0.216 	0.124 	0.180 	0.315 
019593 	0.217 	0.129 	0.178 	0.316 
019594 	0.223 	0.146 	0.169 	0.313 

WORD START END ASDSCORE
OR 0.08 0.45 1.2
YOUR 0.58 0.75 1.6
COMMUNITY 0.75 1.48 1.8
WHO 1.53 1.66 4.0
WILL 1.66 1.81 3.6
LISTEN 1.81 2.31 2.2
AND 2.60 2.74 8.1
MAYBE 2.74 3.05 7.5
EVEN 3.05 3.49 4.9
A 3.49 3.56 5.1
GIANT 3.56 4.04 6.0
GIRL 4.04 4.33 4.3
IN 4.33 4.40 2.4
A 4.40 4.44 3.2
HOODIE 4.44 4.79 3.9
WHO 4.79 4.89 4.6
WILL 4.89 5.01 4.5
CONNECT 5.01 5.40 8.2
WITH 5.40 5.51 10.2
WHAT 5.51 5.69 7.0
YOU'VE 5.69 5.88 6.7
SHARED 5.99 6.52 7.4
AND 6.83 7.02 9.8
THAT 7.02 7.23 10.6
IS 7.23 7.35 8.8
AN 7.35 7.43 7.2
