Text:  WRITING THE SAME POEM OR KEEP TELLING THE SAME STORY OVER AND OVER ONCE YOU'VE FIGURED OUT THAT IT WILL GAIN YOU APPLAUSE IT'S NOT ENOUGH TO JUST TEACH THAT YOU CAN EXPRESS YOURSELF YOU HAVE TO 
Conf:  2
Ref:   0snNB1yS3IE

FRAME 	X 	Y 	W 	H 
020225 	0.343 	0.106 	0.064 	0.151 
020226 	0.344 	0.111 	0.065 	0.148 
020227 	0.342 	0.109 	0.066 	0.153 
020228 	0.342 	0.105 	0.064 	0.156 
020229 	0.341 	0.106 	0.065 	0.145 
020230 	0.344 	0.108 	0.064 	0.143 
020231 	0.346 	0.110 	0.066 	0.142 
020232 	0.346 	0.107 	0.065 	0.145 
020233 	0.342 	0.104 	0.065 	0.145 
020234 	0.340 	0.099 	0.066 	0.148 
020235 	0.338 	0.099 	0.064 	0.148 
020236 	0.338 	0.100 	0.063 	0.151 
020237 	0.337 	0.100 	0.065 	0.153 
020238 	0.335 	0.099 	0.066 	0.156 
020239 	0.334 	0.099 	0.065 	0.153 
020240 	0.334 	0.099 	0.065 	0.153 
020241 	0.334 	0.101 	0.064 	0.154 
020242 	0.333 	0.106 	0.064 	0.152 
020243 	0.333 	0.110 	0.060 	0.151 
020244 	0.329 	0.108 	0.060 	0.154 
020245 	0.323 	0.108 	0.060 	0.148 
020246 	0.317 	0.102 	0.062 	0.148 
020247 	0.316 	0.094 	0.061 	0.155 
020248 	0.315 	0.093 	0.059 	0.153 
020249 	0.314 	0.096 	0.060 	0.152 
020250 	0.313 	0.103 	0.058 	0.150 
020251 	0.310 	0.105 	0.061 	0.155 
020252 	0.306 	0.106 	0.059 	0.149 
020253 	0.301 	0.104 	0.059 	0.152 
020254 	0.296 	0.097 	0.060 	0.158 
020255 	0.292 	0.097 	0.062 	0.155 
020256 	0.291 	0.097 	0.062 	0.152 
020257 	0.289 	0.095 	0.061 	0.152 
020258 	0.286 	0.094 	0.061 	0.153 
020259 	0.284 	0.091 	0.063 	0.157 
020260 	0.283 	0.094 	0.061 	0.152 
020261 	0.281 	0.102 	0.062 	0.150 
020262 	0.278 	0.105 	0.061 	0.147 
020263 	0.276 	0.101 	0.063 	0.149 
020264 	0.275 	0.099 	0.063 	0.149 
020265 	0.275 	0.099 	0.063 	0.149 
020266 	0.275 	0.095 	0.063 	0.150 
020267 	0.275 	0.098 	0.060 	0.144 
020268 	0.273 	0.102 	0.062 	0.144 
020269 	0.272 	0.101 	0.065 	0.145 
020270 	0.272 	0.096 	0.063 	0.145 
020271 	0.272 	0.087 	0.062 	0.150 
020272 	0.270 	0.082 	0.061 	0.153 
020273 	0.269 	0.082 	0.062 	0.158 
020274 	0.266 	0.087 	0.063 	0.146 
020275 	0.265 	0.083 	0.065 	0.149 
020276 	0.264 	0.082 	0.064 	0.149 
020277 	0.262 	0.083 	0.066 	0.150 
020278 	0.262 	0.084 	0.063 	0.144 
020279 	0.262 	0.088 	0.064 	0.149 
020280 	0.262 	0.085 	0.064 	0.151 
020281 	0.261 	0.083 	0.064 	0.147 
020282 	0.261 	0.083 	0.066 	0.147 
020283 	0.261 	0.082 	0.067 	0.147 
020284 	0.263 	0.086 	0.066 	0.145 
020285 	0.263 	0.085 	0.064 	0.151 
020286 	0.263 	0.087 	0.065 	0.151 
020287 	0.263 	0.087 	0.064 	0.149 
020288 	0.262 	0.083 	0.065 	0.155 
020289 	0.264 	0.081 	0.067 	0.152 
020290 	0.264 	0.081 	0.067 	0.152 
020291 	0.268 	0.080 	0.068 	0.152 
020292 	0.271 	0.081 	0.066 	0.147 
020293 	0.273 	0.081 	0.067 	0.148 
020294 	0.276 	0.083 	0.064 	0.147 
020295 	0.278 	0.085 	0.062 	0.144 
020296 	0.278 	0.087 	0.061 	0.143 
020297 	0.279 	0.087 	0.061 	0.145 
020298 	0.279 	0.089 	0.060 	0.145 
020299 	0.280 	0.091 	0.060 	0.142 
020300 	0.281 	0.095 	0.059 	0.141 
020301 	0.279 	0.092 	0.062 	0.145 
020302 	0.280 	0.093 	0.060 	0.149 
020303 	0.280 	0.091 	0.061 	0.150 
020304 	0.280 	0.094 	0.060 	0.144 
020305 	0.280 	0.094 	0.061 	0.143 
020306 	0.278 	0.095 	0.061 	0.141 
020307 	0.276 	0.094 	0.062 	0.142 
020308 	0.274 	0.093 	0.061 	0.143 
020309 	0.272 	0.093 	0.060 	0.145 
020310 	0.270 	0.094 	0.061 	0.144 
020311 	0.268 	0.095 	0.062 	0.144 
020312 	0.266 	0.095 	0.063 	0.146 
020313 	0.264 	0.094 	0.064 	0.153 
020314 	0.263 	0.090 	0.065 	0.161 
020315 	0.263 	0.090 	0.065 	0.161 
020316 	0.264 	0.090 	0.065 	0.155 
020317 	0.265 	0.086 	0.063 	0.153 
020318 	0.264 	0.082 	0.065 	0.149 
020319 	0.266 	0.078 	0.065 	0.150 
020320 	0.267 	0.074 	0.068 	0.151 
020321 	0.271 	0.072 	0.068 	0.156 
020322 	0.276 	0.075 	0.066 	0.159 
020323 	0.281 	0.077 	0.068 	0.165 
020324 	0.288 	0.088 	0.069 	0.160 
020325 	0.295 	0.092 	0.069 	0.153 
020326 	0.302 	0.095 	0.068 	0.151 
020327 	0.307 	0.095 	0.071 	0.155 
020328 	0.316 	0.099 	0.067 	0.145 
020329 	0.321 	0.091 	0.068 	0.153 
020330 	0.325 	0.088 	0.070 	0.158 
020331 	0.332 	0.086 	0.069 	0.158 
020332 	0.336 	0.086 	0.070 	0.160 
020333 	0.345 	0.086 	0.069 	0.153 
020334 	0.350 	0.084 	0.068 	0.152 
020335 	0.353 	0.082 	0.068 	0.151 
020336 	0.355 	0.078 	0.070 	0.154 
020337 	0.359 	0.076 	0.070 	0.156 
020338 	0.361 	0.075 	0.068 	0.155 
020339 	0.365 	0.072 	0.066 	0.159 
020340 	0.365 	0.072 	0.066 	0.159 
020341 	0.367 	0.075 	0.069 	0.153 
020342 	0.370 	0.074 	0.069 	0.151 
020343 	0.375 	0.069 	0.068 	0.153 
020344 	0.377 	0.068 	0.066 	0.150 
020345 	0.381 	0.066 	0.067 	0.151 
020346 	0.383 	0.065 	0.067 	0.152 
020347 	0.385 	0.066 	0.067 	0.152 
020348 	0.386 	0.066 	0.067 	0.153 
020349 	0.388 	0.067 	0.066 	0.153 
020350 	0.389 	0.067 	0.067 	0.153 
020351 	0.390 	0.069 	0.066 	0.152 
020352 	0.393 	0.071 	0.065 	0.151 
020353 	0.394 	0.072 	0.065 	0.152 
020354 	0.393 	0.077 	0.068 	0.145 
020355 	0.394 	0.078 	0.069 	0.141 
020356 	0.398 	0.078 	0.069 	0.139 
020357 	0.399 	0.077 	0.067 	0.135 
020358 	0.400 	0.067 	0.066 	0.139 
020359 	0.403 	0.065 	0.065 	0.140 
020360 	0.406 	0.063 	0.064 	0.142 
020361 	0.407 	0.060 	0.067 	0.147 
020362 	0.411 	0.058 	0.066 	0.148 
020363 	0.415 	0.055 	0.065 	0.151 
020364 	0.419 	0.054 	0.065 	0.155 
020365 	0.419 	0.054 	0.065 	0.155 
020366 	0.422 	0.064 	0.065 	0.150 
020367 	0.427 	0.067 	0.064 	0.149 
020368 	0.427 	0.073 	0.065 	0.150 
020369 	0.425 	0.076 	0.067 	0.153 
020370 	0.423 	0.081 	0.067 	0.152 
020371 	0.424 	0.084 	0.065 	0.152 
020372 	0.422 	0.086 	0.066 	0.152 
020373 	0.420 	0.085 	0.065 	0.153 
020374 	0.419 	0.087 	0.064 	0.152 
020375 	0.418 	0.086 	0.064 	0.152 
020376 	0.416 	0.091 	0.064 	0.159 
020377 	0.415 	0.098 	0.063 	0.153 
020378 	0.413 	0.103 	0.063 	0.149 
020379 	0.413 	0.104 	0.062 	0.150 
020380 	0.412 	0.107 	0.061 	0.149 
020381 	0.410 	0.106 	0.061 	0.150 
020382 	0.409 	0.106 	0.061 	0.149 
020383 	0.408 	0.105 	0.061 	0.151 
020384 	0.408 	0.102 	0.062 	0.155 
020385 	0.407 	0.101 	0.065 	0.151 
020386 	0.408 	0.099 	0.065 	0.147 
020387 	0.409 	0.096 	0.065 	0.152 
020388 	0.410 	0.091 	0.066 	0.157 
020389 	0.412 	0.089 	0.064 	0.154 
020390 	0.412 	0.089 	0.064 	0.154 
020391 	0.412 	0.087 	0.064 	0.163 
020392 	0.412 	0.084 	0.066 	0.160 
020393 	0.413 	0.083 	0.068 	0.155 
020394 	0.412 	0.081 	0.068 	0.155 
020395 	0.413 	0.081 	0.066 	0.154 
020396 	0.412 	0.082 	0.067 	0.154 
020397 	0.411 	0.079 	0.070 	0.156 
020398 	0.412 	0.078 	0.069 	0.156 
020399 	0.412 	0.075 	0.070 	0.156 
020400 	0.413 	0.073 	0.068 	0.155 
020401 	0.412 	0.072 	0.069 	0.157 
020402 	0.411 	0.071 	0.068 	0.156 
020403 	0.412 	0.072 	0.067 	0.152 

WORD START END ASDSCORE
WRITING 0.09 0.36 12.1
THE 0.36 0.43 8.0
SAME 0.43 0.80 7.8
POEM 0.80 1.27 7.1
OR 1.41 1.53 6.7
KEEP 1.53 1.75 5.3
TELLING 1.75 2.02 5.2
THE 2.02 2.08 6.0
SAME 2.08 2.42 6.8
STORY 2.42 2.92 6.8
OVER 2.92 3.20 7.0
AND 3.20 3.32 7.6
OVER 3.32 3.58 6.5
ONCE 3.58 3.83 6.5
YOU'VE 3.83 3.95 6.9
FIGURED 3.95 4.21 7.3
OUT 4.21 4.34 7.0
THAT 4.34 4.43 7.4
IT 4.43 4.51 7.1
WILL 4.51 4.64 6.4
GAIN 4.64 4.87 6.9
YOU 4.87 4.99 7.3
APPLAUSE 4.99 5.44 9.8
IT'S 5.44 5.60 8.9
NOT 5.60 5.88 9.5
ENOUGH 5.88 6.33 8.8
TO 6.54 6.65 2.5
JUST 6.65 7.00 5.6
TEACH 7.00 7.23 6.3
THAT 7.23 7.35 6.3
YOU 7.35 7.47 4.6
CAN 7.47 7.95 2.2
EXPRESS 7.95 8.34 4.9
YOURSELF 8.34 8.65 5.0
YOU 8.65 8.77 5.6
HAVE 8.77 8.92 7.9
TO 8.93 9.10 7.6
