Text:  A NEW POEM OUT OF IT SPOKEN WORD POETRY IS THE ART OF PERFORMANCE POETRY I TELL PEOPLE IT INVOLVES CREATING POETRY THAT DOESN'T JUST WANT TO SIT ON PAPER THAT SOMETHING ABOUT IT DEMANDS IT BE HEARD OUT LOUD OR WITNESSED IN PERSON WHEN I WAS A FRESHMAN IN HIGH SCHOOL I WAS A LIVE WIRE OF NERVOUS 
Conf:  2
Ref:   0snNB1yS3IE

FRAME 	X 	Y 	W 	H 
008157 	0.363 	0.105 	0.126 	0.309 
008158 	0.365 	0.105 	0.125 	0.308 
008159 	0.367 	0.106 	0.124 	0.298 
008160 	0.368 	0.107 	0.123 	0.296 
008161 	0.369 	0.113 	0.122 	0.287 
008162 	0.369 	0.117 	0.120 	0.284 
008163 	0.368 	0.117 	0.119 	0.287 
008164 	0.366 	0.118 	0.120 	0.288 
008165 	0.366 	0.118 	0.120 	0.288 
008166 	0.362 	0.114 	0.120 	0.292 
008167 	0.358 	0.111 	0.120 	0.295 
008168 	0.356 	0.110 	0.118 	0.300 
008169 	0.352 	0.109 	0.118 	0.298 
008170 	0.349 	0.105 	0.117 	0.298 
008171 	0.344 	0.101 	0.114 	0.304 
008172 	0.345 	0.099 	0.110 	0.309 
008173 	0.340 	0.096 	0.111 	0.307 
008174 	0.338 	0.099 	0.109 	0.305 
008175 	0.334 	0.101 	0.110 	0.303 
008176 	0.333 	0.100 	0.110 	0.302 
008177 	0.332 	0.101 	0.108 	0.299 
008178 	0.331 	0.100 	0.109 	0.295 
008179 	0.334 	0.097 	0.106 	0.297 
008180 	0.335 	0.099 	0.103 	0.292 
008181 	0.337 	0.100 	0.101 	0.291 
008182 	0.337 	0.101 	0.101 	0.288 
008183 	0.338 	0.103 	0.102 	0.283 
008184 	0.341 	0.106 	0.099 	0.286 
008185 	0.345 	0.108 	0.097 	0.293 
008186 	0.349 	0.107 	0.096 	0.302 
008187 	0.350 	0.110 	0.096 	0.295 
008188 	0.353 	0.116 	0.095 	0.284 
008189 	0.360 	0.120 	0.092 	0.279 
008190 	0.360 	0.120 	0.092 	0.279 
008191 	0.360 	0.123 	0.096 	0.275 
008192 	0.365 	0.123 	0.095 	0.276 
008193 	0.368 	0.127 	0.093 	0.279 
008194 	0.369 	0.128 	0.096 	0.278 
008195 	0.373 	0.130 	0.094 	0.283 
008196 	0.374 	0.133 	0.095 	0.291 
008197 	0.375 	0.133 	0.093 	0.290 
008198 	0.378 	0.135 	0.093 	0.291 
008199 	0.383 	0.136 	0.091 	0.291 
008200 	0.384 	0.135 	0.092 	0.291 
008201 	0.384 	0.137 	0.093 	0.290 
008202 	0.387 	0.140 	0.092 	0.285 
008203 	0.386 	0.140 	0.094 	0.276 
008204 	0.387 	0.139 	0.095 	0.278 
008205 	0.388 	0.139 	0.093 	0.278 
008206 	0.388 	0.138 	0.093 	0.280 
008207 	0.388 	0.139 	0.092 	0.281 
008208 	0.387 	0.137 	0.093 	0.289 
008209 	0.385 	0.133 	0.094 	0.295 
008210 	0.385 	0.135 	0.093 	0.290 
008211 	0.384 	0.135 	0.095 	0.292 
008212 	0.382 	0.134 	0.095 	0.291 
008213 	0.376 	0.132 	0.098 	0.286 
008214 	0.375 	0.136 	0.098 	0.283 
008215 	0.375 	0.136 	0.098 	0.283 
008216 	0.373 	0.137 	0.100 	0.283 
008217 	0.372 	0.137 	0.099 	0.278 
008218 	0.369 	0.140 	0.101 	0.269 
008219 	0.365 	0.138 	0.103 	0.270 
008220 	0.363 	0.132 	0.105 	0.277 
008221 	0.360 	0.127 	0.107 	0.281 
008222 	0.357 	0.127 	0.110 	0.280 
008223 	0.356 	0.128 	0.109 	0.281 
008224 	0.358 	0.122 	0.107 	0.288 
008225 	0.354 	0.138 	0.108 	0.278 
008226 	0.359 	0.147 	0.107 	0.278 
008227 	0.362 	0.164 	0.101 	0.282 
008228 	0.361 	0.175 	0.100 	0.291 
008229 	0.365 	0.187 	0.099 	0.273 
008230 	0.359 	0.174 	0.105 	0.283 
008231 	0.357 	0.173 	0.106 	0.286 
008232 	0.349 	0.173 	0.113 	0.286 
008233 	0.351 	0.179 	0.109 	0.285 
008234 	0.347 	0.182 	0.111 	0.281 
008235 	0.342 	0.179 	0.113 	0.291 
008236 	0.337 	0.179 	0.115 	0.300 
008237 	0.331 	0.178 	0.116 	0.311 
008238 	0.329 	0.179 	0.115 	0.311 
008239 	0.327 	0.177 	0.118 	0.309 
008240 	0.327 	0.177 	0.118 	0.309 
008241 	0.327 	0.176 	0.118 	0.309 
008242 	0.326 	0.173 	0.118 	0.313 
008243 	0.327 	0.169 	0.118 	0.316 
008244 	0.329 	0.169 	0.118 	0.318 
008245 	0.330 	0.167 	0.120 	0.314 
008246 	0.333 	0.167 	0.120 	0.312 
008247 	0.337 	0.168 	0.120 	0.303 
008248 	0.338 	0.165 	0.123 	0.308 
008249 	0.343 	0.163 	0.124 	0.309 
008250 	0.348 	0.162 	0.124 	0.310 
008251 	0.352 	0.161 	0.125 	0.315 
008252 	0.358 	0.163 	0.123 	0.309 
008253 	0.366 	0.163 	0.123 	0.298 
008254 	0.369 	0.156 	0.122 	0.300 
008255 	0.373 	0.151 	0.122 	0.307 
008256 	0.377 	0.149 	0.124 	0.308 
008257 	0.384 	0.141 	0.124 	0.311 
008258 	0.391 	0.141 	0.124 	0.302 
008259 	0.399 	0.136 	0.122 	0.300 
008260 	0.405 	0.135 	0.124 	0.303 
008261 	0.418 	0.133 	0.121 	0.298 
008262 	0.422 	0.127 	0.123 	0.299 
008263 	0.428 	0.122 	0.126 	0.303 
008264 	0.439 	0.119 	0.124 	0.306 
008265 	0.439 	0.119 	0.124 	0.306 
008266 	0.449 	0.119 	0.123 	0.299 
008267 	0.460 	0.126 	0.122 	0.296 
008268 	0.471 	0.133 	0.119 	0.293 
008269 	0.475 	0.132 	0.120 	0.302 
008270 	0.481 	0.128 	0.120 	0.308 
008271 	0.490 	0.132 	0.117 	0.301 
008272 	0.497 	0.129 	0.117 	0.300 
008273 	0.503 	0.126 	0.118 	0.302 
008274 	0.509 	0.129 	0.118 	0.294 
008275 	0.519 	0.130 	0.113 	0.292 
008276 	0.528 	0.133 	0.113 	0.296 
008277 	0.533 	0.125 	0.114 	0.314 
008278 	0.537 	0.128 	0.114 	0.314 
008279 	0.546 	0.135 	0.111 	0.300 
008280 	0.550 	0.142 	0.110 	0.289 
008281 	0.556 	0.142 	0.107 	0.288 
008282 	0.560 	0.140 	0.106 	0.292 
008283 	0.562 	0.143 	0.106 	0.289 
008284 	0.566 	0.142 	0.105 	0.293 
008285 	0.567 	0.136 	0.108 	0.300 
008286 	0.567 	0.131 	0.107 	0.310 
008287 	0.563 	0.123 	0.108 	0.314 
008288 	0.558 	0.122 	0.110 	0.312 
008289 	0.555 	0.123 	0.110 	0.309 
008290 	0.555 	0.123 	0.110 	0.309 
008291 	0.554 	0.118 	0.113 	0.305 
008292 	0.554 	0.113 	0.117 	0.304 
008293 	0.561 	0.114 	0.114 	0.302 
008294 	0.563 	0.112 	0.117 	0.308 
008295 	0.564 	0.111 	0.118 	0.313 
008296 	0.567 	0.112 	0.119 	0.306 
008297 	0.568 	0.117 	0.118 	0.300 
008298 	0.569 	0.112 	0.117 	0.304 
008299 	0.569 	0.113 	0.117 	0.304 
008300 	0.569 	0.113 	0.117 	0.304 
008301 	0.566 	0.112 	0.119 	0.305 
008302 	0.567 	0.115 	0.118 	0.308 
008303 	0.566 	0.118 	0.118 	0.306 
008304 	0.567 	0.119 	0.117 	0.301 
008305 	0.568 	0.117 	0.117 	0.299 
008306 	0.566 	0.113 	0.116 	0.302 
008307 	0.567 	0.114 	0.115 	0.306 
008308 	0.564 	0.112 	0.115 	0.298 
008309 	0.563 	0.111 	0.113 	0.291 
008310 	0.562 	0.109 	0.112 	0.290 
008311 	0.558 	0.107 	0.115 	0.288 
008312 	0.556 	0.105 	0.113 	0.288 
008313 	0.554 	0.106 	0.115 	0.286 
008314 	0.552 	0.106 	0.114 	0.284 
008315 	0.552 	0.106 	0.114 	0.284 
008316 	0.549 	0.101 	0.115 	0.288 
008317 	0.547 	0.098 	0.117 	0.289 
008318 	0.546 	0.097 	0.116 	0.293 
008319 	0.548 	0.098 	0.112 	0.293 
008320 	0.545 	0.102 	0.110 	0.290 
008321 	0.543 	0.102 	0.112 	0.281 
008322 	0.545 	0.106 	0.107 	0.277 
008323 	0.544 	0.103 	0.109 	0.279 
008324 	0.546 	0.104 	0.111 	0.281 
008325 	0.549 	0.103 	0.112 	0.291 
008326 	0.550 	0.105 	0.112 	0.297 
008327 	0.552 	0.105 	0.113 	0.297 
008328 	0.552 	0.107 	0.115 	0.293 
008329 	0.552 	0.110 	0.114 	0.288 
008330 	0.555 	0.112 	0.115 	0.289 
008331 	0.555 	0.112 	0.118 	0.295 
008332 	0.554 	0.115 	0.119 	0.297 
008333 	0.554 	0.114 	0.120 	0.305 
008334 	0.554 	0.113 	0.119 	0.314 
008335 	0.554 	0.119 	0.119 	0.312 
008336 	0.554 	0.122 	0.120 	0.311 
008337 	0.554 	0.124 	0.121 	0.311 
008338 	0.551 	0.127 	0.123 	0.318 
008339 	0.550 	0.133 	0.123 	0.318 
008340 	0.550 	0.133 	0.123 	0.318 
008341 	0.550 	0.140 	0.122 	0.320 
008342 	0.546 	0.142 	0.126 	0.316 
008343 	0.542 	0.147 	0.128 	0.313 
008344 	0.540 	0.152 	0.127 	0.306 
008345 	0.538 	0.153 	0.126 	0.308 
008346 	0.538 	0.153 	0.125 	0.307 
008347 	0.537 	0.153 	0.126 	0.307 
008348 	0.536 	0.154 	0.126 	0.307 
008349 	0.534 	0.153 	0.125 	0.311 
008350 	0.534 	0.153 	0.124 	0.313 
008351 	0.532 	0.151 	0.125 	0.317 
008352 	0.530 	0.151 	0.125 	0.316 
008353 	0.529 	0.153 	0.125 	0.311 
008354 	0.528 	0.152 	0.124 	0.307 
008355 	0.525 	0.150 	0.127 	0.305 
008356 	0.526 	0.143 	0.127 	0.307 
008357 	0.524 	0.139 	0.126 	0.305 
008358 	0.526 	0.139 	0.125 	0.299 
008359 	0.526 	0.134 	0.126 	0.297 
008360 	0.526 	0.132 	0.124 	0.292 
008361 	0.523 	0.129 	0.124 	0.290 
008362 	0.522 	0.128 	0.123 	0.294 
008363 	0.516 	0.125 	0.125 	0.298 
008364 	0.509 	0.122 	0.128 	0.300 
008365 	0.509 	0.122 	0.128 	0.300 
008366 	0.506 	0.121 	0.128 	0.297 
008367 	0.505 	0.121 	0.128 	0.302 
008368 	0.506 	0.121 	0.127 	0.311 
008369 	0.509 	0.129 	0.124 	0.303 
008370 	0.514 	0.131 	0.123 	0.301 
008371 	0.521 	0.133 	0.125 	0.291 
008372 	0.524 	0.129 	0.128 	0.296 
008373 	0.534 	0.131 	0.125 	0.296 
008374 	0.541 	0.136 	0.127 	0.296 
008375 	0.551 	0.145 	0.130 	0.292 
008376 	0.564 	0.154 	0.129 	0.293 
008377 	0.572 	0.156 	0.127 	0.305 
008378 	0.577 	0.158 	0.126 	0.316 
008379 	0.582 	0.161 	0.124 	0.311 
008380 	0.584 	0.157 	0.124 	0.310 
008381 	0.586 	0.153 	0.120 	0.300 
008382 	0.585 	0.146 	0.120 	0.296 
008383 	0.582 	0.138 	0.118 	0.294 
008384 	0.578 	0.139 	0.118 	0.284 
008385 	0.571 	0.130 	0.117 	0.288 
008386 	0.563 	0.122 	0.119 	0.291 
008387 	0.554 	0.115 	0.119 	0.297 
008388 	0.543 	0.109 	0.121 	0.298 
008389 	0.535 	0.107 	0.121 	0.297 
008390 	0.535 	0.107 	0.121 	0.297 
008391 	0.530 	0.104 	0.120 	0.300 
008392 	0.527 	0.103 	0.116 	0.298 
008393 	0.520 	0.100 	0.114 	0.297 
008394 	0.514 	0.095 	0.116 	0.294 
008395 	0.510 	0.095 	0.114 	0.289 
008396 	0.508 	0.096 	0.114 	0.290 
008397 	0.507 	0.093 	0.114 	0.298 
008398 	0.505 	0.093 	0.112 	0.307 
008399 	0.506 	0.098 	0.111 	0.304 
008400 	0.504 	0.108 	0.111 	0.299 
008401 	0.505 	0.115 	0.110 	0.295 
008402 	0.505 	0.121 	0.111 	0.294 
008403 	0.506 	0.123 	0.112 	0.302 
008404 	0.507 	0.123 	0.111 	0.309 
008405 	0.507 	0.125 	0.111 	0.313 
008406 	0.506 	0.127 	0.112 	0.311 
008407 	0.505 	0.124 	0.112 	0.312 
008408 	0.504 	0.124 	0.112 	0.308 
008409 	0.504 	0.121 	0.112 	0.310 
008410 	0.505 	0.119 	0.110 	0.312 
008411 	0.507 	0.115 	0.111 	0.315 
008412 	0.509 	0.114 	0.109 	0.312 
008413 	0.512 	0.115 	0.106 	0.304 
008414 	0.514 	0.110 	0.102 	0.309 
008415 	0.514 	0.110 	0.102 	0.309 
008416 	0.512 	0.109 	0.099 	0.301 
008417 	0.511 	0.109 	0.099 	0.302 
008418 	0.513 	0.108 	0.095 	0.300 
008419 	0.516 	0.109 	0.092 	0.301 
008420 	0.516 	0.121 	0.091 	0.286 
008421 	0.516 	0.125 	0.089 	0.280 
008422 	0.518 	0.131 	0.089 	0.275 
008423 	0.514 	0.134 	0.092 	0.285 
008424 	0.513 	0.126 	0.094 	0.291 
008425 	0.503 	0.129 	0.101 	0.286 
008426 	0.494 	0.123 	0.105 	0.295 
008427 	0.487 	0.118 	0.113 	0.303 
008428 	0.484 	0.117 	0.117 	0.295 
008429 	0.482 	0.113 	0.119 	0.296 
008430 	0.482 	0.111 	0.120 	0.299 
008431 	0.482 	0.115 	0.122 	0.298 
008432 	0.480 	0.108 	0.124 	0.312 
008433 	0.480 	0.112 	0.123 	0.314 
008434 	0.478 	0.114 	0.122 	0.311 
008435 	0.473 	0.113 	0.122 	0.310 
008436 	0.471 	0.115 	0.124 	0.316 
008437 	0.467 	0.124 	0.121 	0.320 
008438 	0.460 	0.129 	0.123 	0.325 
008439 	0.455 	0.124 	0.123 	0.328 
008440 	0.455 	0.124 	0.123 	0.328 
008441 	0.451 	0.121 	0.124 	0.321 
008442 	0.450 	0.120 	0.123 	0.321 
008443 	0.446 	0.119 	0.124 	0.325 
008444 	0.446 	0.120 	0.123 	0.322 
008445 	0.442 	0.112 	0.124 	0.324 
008446 	0.441 	0.110 	0.125 	0.320 
008447 	0.439 	0.110 	0.126 	0.316 
008448 	0.437 	0.118 	0.125 	0.309 
008449 	0.436 	0.121 	0.124 	0.305 
008450 	0.432 	0.121 	0.125 	0.305 
008451 	0.429 	0.117 	0.124 	0.307 
008452 	0.425 	0.116 	0.124 	0.306 
008453 	0.420 	0.115 	0.124 	0.306 
008454 	0.416 	0.120 	0.125 	0.301 
008455 	0.415 	0.122 	0.126 	0.297 
008456 	0.411 	0.119 	0.127 	0.297 
008457 	0.408 	0.119 	0.126 	0.296 
008458 	0.403 	0.114 	0.126 	0.302 
008459 	0.396 	0.113 	0.126 	0.301 
008460 	0.390 	0.114 	0.127 	0.303 
008461 	0.384 	0.111 	0.126 	0.306 
008462 	0.378 	0.110 	0.125 	0.306 
008463 	0.371 	0.109 	0.122 	0.305 
008464 	0.365 	0.111 	0.125 	0.300 
008465 	0.365 	0.111 	0.125 	0.300 
008466 	0.351 	0.112 	0.127 	0.293 
008467 	0.339 	0.107 	0.130 	0.317 
008468 	0.331 	0.105 	0.129 	0.320 
008469 	0.321 	0.108 	0.129 	0.303 
008470 	0.313 	0.109 	0.129 	0.296 
008471 	0.309 	0.112 	0.133 	0.293 
008472 	0.300 	0.114 	0.129 	0.293 
008473 	0.293 	0.113 	0.129 	0.298 
008474 	0.288 	0.115 	0.129 	0.296 
008475 	0.283 	0.117 	0.131 	0.295 
008476 	0.280 	0.115 	0.128 	0.304 
008477 	0.276 	0.116 	0.128 	0.313 
008478 	0.276 	0.125 	0.123 	0.325 
008479 	0.273 	0.138 	0.124 	0.318 
008480 	0.273 	0.157 	0.119 	0.307 
008481 	0.273 	0.157 	0.122 	0.310 
008482 	0.273 	0.156 	0.124 	0.308 
008483 	0.274 	0.154 	0.123 	0.312 
008484 	0.276 	0.152 	0.123 	0.316 
008485 	0.278 	0.151 	0.124 	0.316 
008486 	0.278 	0.150 	0.127 	0.312 
008487 	0.282 	0.149 	0.126 	0.313 
008488 	0.283 	0.147 	0.128 	0.318 
008489 	0.286 	0.146 	0.127 	0.320 
008490 	0.286 	0.146 	0.127 	0.320 
008491 	0.289 	0.145 	0.127 	0.324 
008492 	0.294 	0.143 	0.127 	0.335 
008493 	0.299 	0.144 	0.127 	0.335 
008494 	0.304 	0.144 	0.127 	0.330 
008495 	0.309 	0.149 	0.127 	0.311 
008496 	0.313 	0.151 	0.127 	0.310 
008497 	0.314 	0.152 	0.123 	0.310 
008498 	0.317 	0.154 	0.122 	0.311 
008499 	0.318 	0.153 	0.123 	0.309 
008500 	0.320 	0.152 	0.123 	0.307 
008501 	0.321 	0.153 	0.124 	0.306 
008502 	0.321 	0.152 	0.125 	0.308 
008503 	0.321 	0.150 	0.127 	0.311 
008504 	0.325 	0.148 	0.124 	0.309 
008505 	0.325 	0.140 	0.126 	0.318 
008506 	0.329 	0.136 	0.125 	0.321 
008507 	0.331 	0.133 	0.126 	0.321 
008508 	0.334 	0.128 	0.127 	0.326 
008509 	0.337 	0.129 	0.127 	0.325 
008510 	0.338 	0.125 	0.128 	0.329 
008511 	0.344 	0.124 	0.128 	0.334 
008512 	0.349 	0.127 	0.128 	0.339 
008513 	0.354 	0.120 	0.130 	0.350 
008514 	0.362 	0.120 	0.127 	0.342 
008515 	0.362 	0.120 	0.127 	0.342 
008516 	0.366 	0.120 	0.127 	0.327 
008517 	0.369 	0.118 	0.127 	0.309 
008518 	0.378 	0.116 	0.125 	0.313 
008519 	0.386 	0.113 	0.127 	0.315 
008520 	0.392 	0.118 	0.130 	0.306 
008521 	0.401 	0.122 	0.129 	0.299 
008522 	0.413 	0.123 	0.128 	0.300 
008523 	0.419 	0.118 	0.130 	0.305 
008524 	0.428 	0.115 	0.128 	0.315 
008525 	0.439 	0.117 	0.125 	0.323 
008526 	0.446 	0.118 	0.126 	0.323 
008527 	0.451 	0.115 	0.127 	0.326 
008528 	0.460 	0.117 	0.123 	0.322 
008529 	0.466 	0.119 	0.124 	0.320 
008530 	0.474 	0.119 	0.124 	0.318 
008531 	0.476 	0.114 	0.122 	0.316 
008532 	0.482 	0.114 	0.123 	0.319 
008533 	0.487 	0.111 	0.123 	0.318 
008534 	0.489 	0.107 	0.125 	0.319 
008535 	0.492 	0.106 	0.126 	0.318 
008536 	0.495 	0.106 	0.125 	0.318 
008537 	0.497 	0.107 	0.126 	0.314 
008538 	0.499 	0.106 	0.126 	0.314 
008539 	0.501 	0.107 	0.128 	0.315 
008540 	0.501 	0.107 	0.128 	0.315 
008541 	0.503 	0.113 	0.127 	0.310 
008542 	0.505 	0.121 	0.126 	0.308 
008543 	0.504 	0.127 	0.129 	0.309 
008544 	0.504 	0.131 	0.129 	0.308 
008545 	0.503 	0.132 	0.129 	0.311 
008546 	0.505 	0.134 	0.129 	0.312 
008547 	0.506 	0.134 	0.128 	0.308 
008548 	0.508 	0.132 	0.129 	0.310 
008549 	0.509 	0.131 	0.127 	0.309 
008550 	0.509 	0.129 	0.127 	0.310 
008551 	0.511 	0.129 	0.127 	0.307 
008552 	0.511 	0.128 	0.128 	0.309 
008553 	0.514 	0.128 	0.126 	0.312 
008554 	0.514 	0.123 	0.126 	0.332 
008555 	0.515 	0.117 	0.128 	0.346 
008556 	0.517 	0.116 	0.128 	0.348 
008557 	0.518 	0.121 	0.125 	0.333 
008558 	0.514 	0.126 	0.127 	0.314 
008559 	0.504 	0.132 	0.128 	0.299 
008560 	0.503 	0.132 	0.123 	0.294 
008561 	0.500 	0.126 	0.118 	0.307 
008562 	0.498 	0.128 	0.117 	0.312 
008563 	0.498 	0.127 	0.115 	0.312 
008564 	0.495 	0.126 	0.113 	0.319 
008565 	0.495 	0.126 	0.113 	0.319 
008566 	0.492 	0.123 	0.117 	0.326 
008567 	0.489 	0.126 	0.115 	0.324 
008568 	0.488 	0.126 	0.112 	0.318 
008569 	0.486 	0.125 	0.110 	0.314 
008570 	0.484 	0.126 	0.109 	0.307 
008571 	0.483 	0.128 	0.107 	0.305 
008572 	0.482 	0.128 	0.106 	0.306 
008573 	0.480 	0.128 	0.110 	0.304 
008574 	0.479 	0.127 	0.111 	0.304 
008575 	0.480 	0.132 	0.112 	0.298 
008576 	0.484 	0.142 	0.116 	0.289 
008577 	0.491 	0.130 	0.121 	0.309 
008578 	0.496 	0.121 	0.123 	0.320 
008579 	0.493 	0.119 	0.124 	0.320 
008580 	0.495 	0.118 	0.124 	0.317 
008581 	0.495 	0.118 	0.126 	0.314 
008582 	0.494 	0.116 	0.126 	0.316 
008583 	0.491 	0.117 	0.126 	0.316 
008584 	0.492 	0.116 	0.126 	0.317 
008585 	0.495 	0.116 	0.124 	0.317 
008586 	0.492 	0.119 	0.124 	0.320 
008587 	0.490 	0.118 	0.126 	0.321 
008588 	0.490 	0.120 	0.124 	0.321 
008589 	0.490 	0.125 	0.124 	0.320 

WORD START END ASDSCORE
A 0.08 0.11 0.6
NEW 0.11 0.22 2.0
POEM 0.22 0.50 3.5
OUT 0.50 0.61 4.2
OF 0.61 0.68 4.5
IT 0.68 0.82 3.9
SPOKEN 1.70 2.18 5.2
WORD 2.18 2.43 1.4
POETRY 2.43 3.02 3.2
IS 3.02 3.23 7.1
THE 3.23 3.39 7.8
ART 3.39 3.64 8.1
OF 3.64 3.82 8.5
PERFORMANCE 3.82 4.47 4.2
POETRY 4.47 4.91 4.9
I 5.01 5.13 7.5
TELL 5.13 5.34 8.6
PEOPLE 5.34 5.78 7.8
IT 5.78 5.89 5.6
INVOLVES 5.89 6.35 8.2
CREATING 6.35 6.68 7.9
POETRY 6.68 7.06 7.1
THAT 7.06 7.20 8.5
DOESN'T 7.20 7.60 7.4
JUST 7.64 7.97 4.9
WANT 7.97 8.15 10.3
TO 8.15 8.22 11.9
SIT 8.22 8.37 11.8
ON 8.37 8.51 10.4
PAPER 8.51 8.86 6.5
THAT 9.17 9.29 6.5
SOMETHING 9.29 9.59 6.7
ABOUT 9.59 9.81 8.8
IT 9.81 9.88 9.2
DEMANDS 9.88 10.45 10.6
IT 10.45 10.60 7.0
BE 10.60 10.71 1.3
HEARD 10.71 10.91 0.3
OUT 10.91 11.07 6.6
LOUD 11.07 11.47 9.7
OR 11.79 11.91 5.5
WITNESSED 11.91 12.34 6.9
IN 12.34 12.46 7.0
PERSON 12.46 12.83 7.8
WHEN 13.56 13.70 4.3
I 13.70 13.78 6.2
WAS 13.78 13.95 8.7
A 13.95 13.99 11.7
FRESHMAN 13.99 14.55 11.7
IN 14.60 14.66 11.1
HIGH 14.66 14.82 10.5
SCHOOL 14.82 15.20 9.7
I 15.54 15.71 11.2
WAS 15.71 16.02 10.2
A 16.02 16.43 5.5
LIVE 16.99 17.50 6.4
WIRE 17.50 17.90 10.2
OF 17.90 18.02 8.8
NERVOUS 18.02 18.46 6.6
