Text:  IN WIN SOME LOSE SOME YOU WILL PUT THE STAR IN STARTING OVER AND OVER AND NO MATTER HOW MANY LAND MINES ERUPT IN A MINUTE BE SURE YOUR MIND LANDS ON THE BEAUTY OF THIS FUNNY PLACE CALLED LIFE AND YES ON A SCALE FROM ONE TO OVER TRUSTING I AM PRETTY DAMN NAIVE 
Conf:  4
Ref:   0snNB1yS3IE

FRAME 	X 	Y 	W 	H 
004109 	0.461 	0.136 	0.079 	0.193 
004110 	0.462 	0.141 	0.077 	0.195 
004111 	0.461 	0.143 	0.077 	0.201 
004112 	0.461 	0.143 	0.080 	0.196 
004113 	0.460 	0.142 	0.079 	0.194 
004114 	0.457 	0.140 	0.080 	0.190 
004115 	0.457 	0.140 	0.080 	0.190 
004116 	0.456 	0.136 	0.080 	0.193 
004117 	0.454 	0.130 	0.083 	0.195 
004118 	0.451 	0.128 	0.084 	0.194 
004119 	0.449 	0.126 	0.083 	0.195 
004120 	0.446 	0.120 	0.084 	0.199 
004121 	0.442 	0.117 	0.088 	0.195 
004122 	0.437 	0.116 	0.085 	0.186 
004123 	0.432 	0.113 	0.084 	0.187 
004124 	0.427 	0.112 	0.084 	0.188 
004125 	0.424 	0.113 	0.084 	0.194 
004126 	0.418 	0.117 	0.085 	0.199 
004127 	0.415 	0.127 	0.086 	0.193 
004128 	0.412 	0.137 	0.085 	0.183 
004129 	0.408 	0.139 	0.086 	0.185 
004130 	0.407 	0.143 	0.084 	0.185 
004131 	0.405 	0.142 	0.084 	0.189 
004132 	0.404 	0.142 	0.083 	0.190 
004133 	0.402 	0.148 	0.081 	0.183 
004134 	0.401 	0.143 	0.081 	0.185 
004135 	0.399 	0.130 	0.081 	0.193 
004136 	0.396 	0.123 	0.082 	0.196 
004137 	0.392 	0.119 	0.083 	0.194 
004138 	0.388 	0.117 	0.083 	0.194 
004139 	0.385 	0.114 	0.081 	0.186 
004140 	0.385 	0.114 	0.081 	0.186 
004141 	0.384 	0.114 	0.080 	0.189 
004142 	0.382 	0.112 	0.079 	0.191 
004143 	0.379 	0.111 	0.080 	0.198 
004144 	0.377 	0.115 	0.078 	0.192 
004145 	0.376 	0.116 	0.076 	0.201 
004146 	0.375 	0.130 	0.077 	0.194 
004147 	0.376 	0.147 	0.073 	0.177 
004148 	0.373 	0.145 	0.074 	0.190 
004149 	0.372 	0.144 	0.075 	0.195 
004150 	0.373 	0.143 	0.072 	0.191 
004151 	0.372 	0.135 	0.074 	0.197 
004152 	0.372 	0.127 	0.073 	0.201 
004153 	0.372 	0.123 	0.075 	0.202 
004154 	0.371 	0.122 	0.075 	0.200 
004155 	0.371 	0.120 	0.076 	0.205 
004156 	0.372 	0.121 	0.075 	0.206 
004157 	0.372 	0.119 	0.075 	0.207 
004158 	0.371 	0.120 	0.073 	0.202 
004159 	0.370 	0.116 	0.074 	0.205 
004160 	0.369 	0.116 	0.075 	0.204 
004161 	0.368 	0.117 	0.075 	0.194 
004162 	0.366 	0.114 	0.078 	0.197 
004163 	0.362 	0.113 	0.081 	0.196 
004164 	0.357 	0.110 	0.082 	0.192 
004165 	0.357 	0.110 	0.082 	0.192 
004166 	0.353 	0.107 	0.084 	0.190 
004167 	0.350 	0.104 	0.083 	0.194 
004168 	0.346 	0.102 	0.084 	0.196 
004169 	0.342 	0.105 	0.085 	0.194 
004170 	0.341 	0.105 	0.081 	0.192 
004171 	0.339 	0.104 	0.079 	0.191 
004172 	0.339 	0.102 	0.077 	0.190 
004173 	0.338 	0.099 	0.077 	0.192 
004174 	0.338 	0.101 	0.076 	0.195 
004175 	0.338 	0.103 	0.074 	0.195 
004176 	0.336 	0.102 	0.073 	0.200 
004177 	0.335 	0.099 	0.073 	0.199 
004178 	0.333 	0.098 	0.076 	0.202 
004179 	0.332 	0.097 	0.078 	0.198 
004180 	0.330 	0.096 	0.081 	0.198 
004181 	0.327 	0.094 	0.083 	0.200 
004182 	0.325 	0.093 	0.082 	0.204 
004183 	0.324 	0.095 	0.079 	0.203 
004184 	0.322 	0.096 	0.080 	0.203 
004185 	0.319 	0.096 	0.080 	0.202 
004186 	0.315 	0.096 	0.081 	0.200 
004187 	0.314 	0.100 	0.078 	0.197 
004188 	0.312 	0.107 	0.079 	0.194 
004189 	0.311 	0.111 	0.077 	0.194 
004190 	0.311 	0.111 	0.077 	0.194 
004191 	0.308 	0.112 	0.076 	0.193 
004192 	0.306 	0.114 	0.076 	0.190 
004193 	0.305 	0.115 	0.076 	0.191 
004194 	0.303 	0.111 	0.077 	0.192 
004195 	0.303 	0.111 	0.077 	0.191 
004196 	0.302 	0.108 	0.076 	0.194 
004197 	0.301 	0.107 	0.075 	0.199 
004198 	0.300 	0.104 	0.076 	0.200 
004199 	0.299 	0.104 	0.077 	0.200 
004200 	0.299 	0.105 	0.077 	0.195 
004201 	0.299 	0.104 	0.077 	0.196 
004202 	0.299 	0.101 	0.077 	0.197 
004203 	0.300 	0.093 	0.077 	0.202 
004204 	0.300 	0.090 	0.078 	0.197 
004205 	0.299 	0.081 	0.079 	0.203 
004206 	0.297 	0.075 	0.081 	0.205 
004207 	0.296 	0.075 	0.083 	0.204 
004208 	0.294 	0.082 	0.083 	0.204 
004209 	0.295 	0.094 	0.082 	0.193 
004210 	0.291 	0.097 	0.086 	0.195 
004211 	0.292 	0.109 	0.084 	0.187 
004212 	0.294 	0.112 	0.081 	0.186 
004213 	0.296 	0.109 	0.078 	0.190 
004214 	0.298 	0.104 	0.074 	0.195 
004215 	0.298 	0.104 	0.074 	0.195 
004216 	0.298 	0.096 	0.074 	0.201 
004217 	0.299 	0.093 	0.075 	0.200 
004218 	0.298 	0.089 	0.077 	0.200 
004219 	0.299 	0.086 	0.077 	0.202 
004220 	0.299 	0.092 	0.075 	0.190 
004221 	0.299 	0.086 	0.076 	0.201 
004222 	0.300 	0.092 	0.075 	0.189 
004223 	0.301 	0.088 	0.076 	0.196 
004224 	0.303 	0.081 	0.080 	0.207 
004225 	0.308 	0.080 	0.084 	0.205 
004226 	0.315 	0.076 	0.085 	0.202 
004227 	0.319 	0.081 	0.085 	0.192 
004228 	0.323 	0.088 	0.083 	0.189 
004229 	0.327 	0.095 	0.084 	0.193 
004230 	0.330 	0.104 	0.083 	0.187 
004231 	0.331 	0.112 	0.082 	0.184 
004232 	0.332 	0.113 	0.080 	0.187 
004233 	0.331 	0.110 	0.079 	0.190 
004234 	0.332 	0.103 	0.076 	0.198 
004235 	0.333 	0.094 	0.075 	0.206 
004236 	0.334 	0.088 	0.075 	0.203 
004237 	0.336 	0.082 	0.075 	0.202 
004238 	0.338 	0.081 	0.078 	0.198 
004239 	0.339 	0.083 	0.079 	0.195 
004240 	0.339 	0.083 	0.079 	0.195 
004241 	0.339 	0.091 	0.077 	0.189 
004242 	0.341 	0.095 	0.077 	0.194 
004243 	0.340 	0.096 	0.075 	0.194 
004244 	0.344 	0.091 	0.073 	0.200 
004245 	0.346 	0.090 	0.074 	0.197 
004246 	0.348 	0.085 	0.075 	0.199 
004247 	0.349 	0.082 	0.076 	0.203 
004248 	0.350 	0.083 	0.078 	0.205 
004249 	0.351 	0.088 	0.080 	0.203 
004250 	0.352 	0.093 	0.082 	0.200 
004251 	0.356 	0.098 	0.082 	0.199 
004252 	0.357 	0.100 	0.083 	0.197 
004253 	0.358 	0.100 	0.081 	0.198 
004254 	0.358 	0.097 	0.080 	0.203 
004255 	0.354 	0.090 	0.082 	0.204 
004256 	0.352 	0.085 	0.082 	0.211 
004257 	0.348 	0.079 	0.083 	0.211 
004258 	0.346 	0.074 	0.081 	0.205 
004259 	0.343 	0.067 	0.082 	0.202 
004260 	0.340 	0.068 	0.082 	0.194 
004261 	0.340 	0.073 	0.080 	0.190 
004262 	0.339 	0.076 	0.081 	0.193 
004263 	0.339 	0.087 	0.080 	0.190 
004264 	0.339 	0.089 	0.079 	0.198 
004265 	0.339 	0.089 	0.079 	0.198 
004266 	0.341 	0.096 	0.080 	0.197 
004267 	0.342 	0.097 	0.080 	0.202 
004268 	0.343 	0.099 	0.080 	0.203 
004269 	0.342 	0.097 	0.082 	0.206 
004270 	0.342 	0.095 	0.084 	0.201 
004271 	0.341 	0.093 	0.085 	0.199 
004272 	0.340 	0.092 	0.086 	0.199 
004273 	0.339 	0.092 	0.085 	0.199 
004274 	0.338 	0.094 	0.086 	0.196 
004275 	0.337 	0.095 	0.085 	0.200 
004276 	0.337 	0.095 	0.085 	0.201 
004277 	0.336 	0.097 	0.084 	0.201 
004278 	0.337 	0.100 	0.082 	0.201 
004279 	0.336 	0.101 	0.082 	0.208 
004280 	0.335 	0.103 	0.080 	0.209 
004281 	0.335 	0.103 	0.081 	0.208 
004282 	0.336 	0.104 	0.081 	0.207 
004283 	0.334 	0.104 	0.082 	0.200 
004284 	0.332 	0.102 	0.080 	0.205 
004285 	0.332 	0.106 	0.079 	0.201 
004286 	0.332 	0.110 	0.079 	0.193 
004287 	0.332 	0.116 	0.078 	0.185 
004288 	0.332 	0.119 	0.079 	0.181 
004289 	0.333 	0.119 	0.079 	0.187 
004290 	0.333 	0.119 	0.079 	0.187 
004291 	0.334 	0.126 	0.079 	0.182 
004292 	0.336 	0.131 	0.079 	0.178 
004293 	0.339 	0.137 	0.081 	0.175 
004294 	0.341 	0.140 	0.082 	0.174 
004295 	0.344 	0.139 	0.084 	0.174 
004296 	0.349 	0.138 	0.080 	0.173 
004297 	0.351 	0.133 	0.082 	0.176 
004298 	0.353 	0.127 	0.082 	0.180 
004299 	0.353 	0.122 	0.082 	0.184 
004300 	0.353 	0.117 	0.081 	0.183 
004301 	0.352 	0.112 	0.081 	0.183 
004302 	0.352 	0.106 	0.080 	0.187 
004303 	0.350 	0.103 	0.080 	0.189 
004304 	0.350 	0.097 	0.080 	0.200 
004305 	0.348 	0.095 	0.080 	0.206 
004306 	0.347 	0.091 	0.079 	0.210 
004307 	0.346 	0.092 	0.081 	0.205 
004308 	0.347 	0.090 	0.081 	0.200 
004309 	0.347 	0.091 	0.081 	0.199 
004310 	0.350 	0.091 	0.080 	0.199 
004311 	0.352 	0.092 	0.082 	0.195 
004312 	0.355 	0.093 	0.084 	0.193 
004313 	0.361 	0.093 	0.084 	0.194 
004314 	0.362 	0.093 	0.087 	0.195 
004315 	0.362 	0.093 	0.087 	0.195 
004316 	0.371 	0.099 	0.083 	0.183 
004317 	0.376 	0.098 	0.081 	0.183 
004318 	0.367 	0.089 	0.088 	0.220 
004319 	0.374 	0.096 	0.078 	0.205 
004320 	0.374 	0.095 	0.082 	0.203 
004321 	0.371 	0.092 	0.084 	0.202 
004322 	0.369 	0.092 	0.084 	0.196 
004323 	0.369 	0.090 	0.084 	0.200 
004324 	0.370 	0.089 	0.084 	0.203 
004325 	0.372 	0.088 	0.083 	0.203 
004326 	0.374 	0.089 	0.081 	0.200 
004327 	0.376 	0.086 	0.080 	0.201 
004328 	0.378 	0.089 	0.079 	0.194 
004329 	0.381 	0.090 	0.077 	0.191 
004330 	0.382 	0.089 	0.074 	0.191 
004331 	0.384 	0.091 	0.071 	0.188 
004332 	0.388 	0.093 	0.066 	0.181 
004333 	0.388 	0.092 	0.066 	0.187 
004334 	0.393 	0.092 	0.062 	0.186 
004335 	0.393 	0.090 	0.073 	0.196 
004336 	0.397 	0.089 	0.071 	0.188 
004337 	0.402 	0.085 	0.072 	0.194 
004338 	0.405 	0.085 	0.072 	0.194 
004339 	0.408 	0.081 	0.073 	0.195 

WORD START END ASDSCORE
IN 0.10 0.26 5.1
WIN 0.26 0.55 5.4
SOME 0.55 0.97 5.1
LOSE 1.62 1.95 3.2
SOME 1.95 2.47 9.8
YOU 2.47 2.61 8.1
WILL 2.61 2.73 6.2
PUT 2.73 2.87 4.1
THE 2.87 2.94 6.2
STAR 2.94 3.47 7.8
IN 3.71 3.83 -0.7
STARTING 3.83 4.28 3.2
OVER 4.28 4.77 6.4
AND 4.93 5.20 3.7
OVER 5.20 5.53 6.2
AND 5.53 5.67 7.1
NO 5.67 5.81 4.7
MATTER 5.81 6.00 3.0
HOW 6.00 6.31 3.9
MANY 6.31 6.65 4.1
LAND 6.84 7.38 7.1
MINES 7.38 7.83 10.5
ERUPT 7.83 8.29 8.6
IN 8.29 8.38 4.1
A 8.38 8.42 3.6
MINUTE 8.42 8.73 4.0
BE 8.73 8.83 5.8
SURE 8.83 9.14 6.2
YOUR 9.14 9.34 7.5
MIND 9.34 9.70 9.7
LANDS 9.70 10.16 8.4
ON 10.16 10.29 6.8
THE 10.29 10.35 6.0
BEAUTY 10.35 10.90 6.2
OF 11.02 11.13 6.2
THIS 11.13 11.35 8.0
FUNNY 11.35 11.69 6.4
PLACE 11.69 12.02 9.6
CALLED 12.02 12.28 7.6
LIFE 12.28 12.56 7.7
AND 12.79 12.94 6.2
YES 12.94 13.38 7.2
ON 13.50 13.62 9.8
A 13.62 13.65 9.0
SCALE 13.65 14.09 7.2
FROM 14.09 14.37 5.6
ONE 14.37 14.63 8.6
TO 14.63 14.77 8.8
OVER 14.77 15.07 7.0
TRUSTING 15.07 15.66 7.6
I 15.66 15.82 8.6
AM 15.82 16.14 8.3
PRETTY 16.86 17.12 5.3
DAMN 17.12 17.37 6.6
NAIVE 17.37 17.92 10.2
