Text:  YOU HAVE ALL THE MORE REASON TO SAY THANK YOU BECAUSE THERE'S NOTHING MORE BEAUTIFUL THAN THE WAY THE OCEAN REFUSES TO STOP KISSING THE SHORELINE NO MATTER HOW MANY TIMES IT'S SENT AWAY YOU WILL 
Conf:  2
Ref:   0snNB1yS3IE

FRAME 	X 	Y 	W 	H 
003841 	0.244 	0.176 	0.191 	0.490 
003842 	0.247 	0.178 	0.191 	0.487 
003843 	0.252 	0.178 	0.190 	0.487 
003844 	0.256 	0.178 	0.186 	0.491 
003845 	0.260 	0.186 	0.184 	0.484 
003846 	0.262 	0.192 	0.187 	0.476 
003847 	0.267 	0.212 	0.180 	0.473 
003848 	0.270 	0.240 	0.179 	0.464 
003849 	0.275 	0.258 	0.175 	0.465 
003850 	0.277 	0.274 	0.178 	0.463 
003851 	0.280 	0.274 	0.178 	0.463 
003852 	0.286 	0.267 	0.178 	0.458 
003853 	0.288 	0.258 	0.179 	0.449 
003854 	0.289 	0.248 	0.180 	0.451 
003855 	0.288 	0.239 	0.182 	0.465 
003856 	0.289 	0.231 	0.181 	0.473 
003857 	0.290 	0.224 	0.179 	0.477 
003858 	0.290 	0.201 	0.182 	0.490 
003859 	0.280 	0.172 	0.185 	0.501 
003860 	0.277 	0.164 	0.184 	0.470 
003861 	0.273 	0.149 	0.182 	0.471 
003862 	0.270 	0.140 	0.183 	0.468 
003863 	0.269 	0.140 	0.186 	0.457 
003864 	0.270 	0.135 	0.188 	0.456 
003865 	0.270 	0.135 	0.188 	0.456 
003866 	0.270 	0.132 	0.190 	0.447 
003867 	0.281 	0.134 	0.195 	0.451 
003868 	0.281 	0.137 	0.237 	0.435 

WORD START END ASDSCORE
YOU 0.07 0.17 9.2
HAVE 0.17 0.35 10.3
ALL 0.35 0.61 10.1
THE 0.61 0.68 8.2
MORE 0.68 0.92 5.5
REASON 0.92 1.23 7.8
TO 1.23 1.31 5.1
SAY 1.31 1.58 4.9
THANK 1.58 1.96 6.9
YOU 2.01 2.17 6.4
BECAUSE 2.47 2.66 4.4
THERE'S 2.66 2.80 1.9
NOTHING 2.80 3.20 4.9
MORE 3.20 3.35 4.9
BEAUTIFUL 3.35 3.86 3.1
THAN 4.10 4.22 5.0
THE 4.22 4.30 6.7
WAY 4.30 4.42 6.6
THE 4.42 4.54 7.7
OCEAN 4.54 4.92 8.7
REFUSES 4.92 5.58 4.4
TO 5.58 5.65 3.7
STOP 5.65 5.97 7.7
KISSING 6.02 6.42 6.0
THE 6.42 6.48 4.6
SHORELINE 6.48 7.05 6.6
NO 7.26 7.35 4.7
MATTER 7.35 7.60 1.6
HOW 7.60 7.82 7.3
MANY 7.82 8.02 12.3
TIMES 8.02 8.41 13.1
IT'S 8.41 8.57 11.0
SENT 8.57 8.80 10.1
AWAY 8.80 9.09 12.8
YOU 9.53 9.96 7.4
WILL 10.06 10.25 7.6
