Text:  LEARNED NOT TO CRUSH ON GUYS THREE TIMES MY AGE I ASKED HER WHAT THAT MEANT AND SHE SAID MISS IT'S KIND OF A LONG STORY AND I SAID CHARLOTTE IT SOUNDS PRETTY INTERESTING TO ME AND SO SHE WROTE HER FIRST POEM A LOVE POEM UNLIKE ANY I HAD EVER HEARD BEFORE AND THE POEM BEGAN ANDERSON COOPER IS A GORGEOUS MAN 
Conf:  4
Ref:   0snNB1yS3IE

FRAME 	X 	Y 	W 	H 
016271 	0.348 	0.200 	0.164 	0.391 
016272 	0.352 	0.200 	0.162 	0.391 
016273 	0.354 	0.199 	0.160 	0.395 
016274 	0.351 	0.201 	0.163 	0.389 
016275 	0.348 	0.200 	0.164 	0.389 
016276 	0.347 	0.197 	0.165 	0.389 
016277 	0.347 	0.197 	0.165 	0.394 
016278 	0.347 	0.198 	0.164 	0.400 
016279 	0.347 	0.195 	0.163 	0.414 
016280 	0.344 	0.192 	0.164 	0.437 
016281 	0.340 	0.190 	0.170 	0.441 
016282 	0.331 	0.194 	0.174 	0.433 
016283 	0.325 	0.197 	0.173 	0.436 
016284 	0.319 	0.202 	0.173 	0.428 
016285 	0.312 	0.202 	0.174 	0.419 
016286 	0.308 	0.202 	0.174 	0.421 
016287 	0.305 	0.200 	0.174 	0.424 
016288 	0.303 	0.200 	0.173 	0.419 
016289 	0.301 	0.200 	0.173 	0.419 
016290 	0.301 	0.200 	0.173 	0.419 
016291 	0.300 	0.200 	0.174 	0.414 
016292 	0.298 	0.199 	0.175 	0.418 
016293 	0.298 	0.199 	0.174 	0.419 
016294 	0.298 	0.198 	0.174 	0.421 
016295 	0.298 	0.191 	0.173 	0.437 
016296 	0.297 	0.192 	0.174 	0.436 
016297 	0.295 	0.193 	0.175 	0.429 
016298 	0.295 	0.195 	0.175 	0.432 
016299 	0.294 	0.192 	0.175 	0.440 
016300 	0.294 	0.192 	0.174 	0.450 
016301 	0.291 	0.188 	0.177 	0.455 
016302 	0.290 	0.191 	0.174 	0.448 
016303 	0.287 	0.189 	0.175 	0.435 
016304 	0.286 	0.191 	0.176 	0.429 
016305 	0.286 	0.193 	0.175 	0.426 
016306 	0.287 	0.192 	0.173 	0.429 
016307 	0.288 	0.189 	0.173 	0.429 
016308 	0.291 	0.187 	0.171 	0.430 
016309 	0.292 	0.183 	0.171 	0.435 
016310 	0.295 	0.181 	0.168 	0.438 
016311 	0.296 	0.178 	0.170 	0.449 
016312 	0.297 	0.171 	0.169 	0.457 
016313 	0.298 	0.172 	0.170 	0.449 
016314 	0.300 	0.185 	0.171 	0.427 
016315 	0.300 	0.185 	0.171 	0.427 
016316 	0.304 	0.188 	0.169 	0.430 
016317 	0.305 	0.187 	0.171 	0.429 
016318 	0.307 	0.172 	0.174 	0.432 
016319 	0.307 	0.162 	0.175 	0.429 
016320 	0.305 	0.152 	0.177 	0.429 
016321 	0.304 	0.142 	0.178 	0.435 
016322 	0.301 	0.137 	0.175 	0.435 
016323 	0.296 	0.132 	0.176 	0.434 
016324 	0.292 	0.134 	0.178 	0.427 
016325 	0.285 	0.141 	0.176 	0.433 
016326 	0.279 	0.153 	0.175 	0.435 
016327 	0.275 	0.169 	0.175 	0.438 
016328 	0.269 	0.184 	0.177 	0.448 
016329 	0.262 	0.193 	0.174 	0.450 
016330 	0.261 	0.205 	0.173 	0.437 
016331 	0.255 	0.198 	0.173 	0.441 
016332 	0.248 	0.203 	0.173 	0.440 
016333 	0.245 	0.201 	0.171 	0.441 
016334 	0.239 	0.202 	0.174 	0.441 
016335 	0.234 	0.198 	0.177 	0.441 
016336 	0.233 	0.198 	0.176 	0.435 
016337 	0.231 	0.198 	0.178 	0.426 
016338 	0.230 	0.196 	0.176 	0.434 
016339 	0.221 	0.184 	0.179 	0.464 
016340 	0.221 	0.184 	0.179 	0.464 
016341 	0.235 	0.213 	0.168 	0.443 
016342 	0.237 	0.235 	0.169 	0.434 
016343 	0.236 	0.245 	0.172 	0.426 
016344 	0.234 	0.246 	0.174 	0.415 
016345 	0.230 	0.243 	0.177 	0.407 
016346 	0.212 	0.237 	0.194 	0.405 
016347 	0.203 	0.230 	0.191 	0.421 
016348 	0.199 	0.234 	0.190 	0.417 
016349 	0.196 	0.237 	0.189 	0.424 
016350 	0.194 	0.231 	0.189 	0.439 
016351 	0.190 	0.224 	0.191 	0.448 
016352 	0.185 	0.214 	0.193 	0.448 
016353 	0.186 	0.207 	0.191 	0.443 
016354 	0.185 	0.207 	0.193 	0.440 
016355 	0.185 	0.209 	0.191 	0.443 
016356 	0.188 	0.218 	0.188 	0.439 
016357 	0.187 	0.221 	0.189 	0.436 
016358 	0.186 	0.216 	0.189 	0.441 
016359 	0.187 	0.211 	0.186 	0.445 
016360 	0.186 	0.203 	0.188 	0.453 
016361 	0.185 	0.206 	0.189 	0.446 
016362 	0.186 	0.213 	0.185 	0.440 
016363 	0.189 	0.218 	0.182 	0.443 
016364 	0.189 	0.221 	0.179 	0.443 
016365 	0.189 	0.221 	0.179 	0.443 
016366 	0.190 	0.226 	0.177 	0.440 
016367 	0.188 	0.226 	0.177 	0.440 
016368 	0.186 	0.227 	0.177 	0.437 
016369 	0.185 	0.226 	0.177 	0.437 
016370 	0.182 	0.227 	0.179 	0.440 
016371 	0.183 	0.226 	0.177 	0.447 
016372 	0.182 	0.225 	0.177 	0.445 
016373 	0.183 	0.222 	0.174 	0.449 
016374 	0.184 	0.217 	0.174 	0.455 
016375 	0.187 	0.213 	0.172 	0.464 
016376 	0.191 	0.209 	0.171 	0.466 
016377 	0.202 	0.211 	0.168 	0.462 
016378 	0.208 	0.209 	0.170 	0.460 
016379 	0.210 	0.213 	0.174 	0.449 
016380 	0.219 	0.213 	0.173 	0.437 
016381 	0.229 	0.213 	0.171 	0.422 
016382 	0.236 	0.206 	0.167 	0.424 
016383 	0.237 	0.203 	0.167 	0.424 
016384 	0.235 	0.201 	0.168 	0.434 
016385 	0.232 	0.212 	0.171 	0.425 
016386 	0.230 	0.217 	0.169 	0.433 
016387 	0.231 	0.222 	0.168 	0.435 
016388 	0.232 	0.229 	0.169 	0.439 
016389 	0.234 	0.231 	0.168 	0.445 
016390 	0.234 	0.231 	0.168 	0.445 
016391 	0.235 	0.232 	0.168 	0.443 
016392 	0.234 	0.231 	0.170 	0.435 
016393 	0.236 	0.228 	0.170 	0.429 
016394 	0.237 	0.221 	0.171 	0.436 
016395 	0.238 	0.222 	0.171 	0.430 
016396 	0.239 	0.225 	0.170 	0.428 
016397 	0.239 	0.230 	0.170 	0.429 
016398 	0.238 	0.234 	0.173 	0.425 
016399 	0.239 	0.232 	0.174 	0.427 
016400 	0.241 	0.233 	0.172 	0.437 
016401 	0.245 	0.238 	0.169 	0.437 
016402 	0.248 	0.247 	0.172 	0.434 
016403 	0.263 	0.254 	0.168 	0.432 
016404 	0.269 	0.254 	0.177 	0.440 
016405 	0.285 	0.266 	0.174 	0.435 
016406 	0.293 	0.277 	0.174 	0.434 
016407 	0.305 	0.282 	0.171 	0.438 
016408 	0.307 	0.282 	0.172 	0.433 
016409 	0.317 	0.284 	0.171 	0.431 
016410 	0.325 	0.300 	0.173 	0.422 
016411 	0.337 	0.321 	0.173 	0.415 
016412 	0.345 	0.348 	0.174 	0.408 
016413 	0.357 	0.362 	0.177 	0.404 
016414 	0.376 	0.368 	0.173 	0.398 
016415 	0.376 	0.368 	0.173 	0.398 
016416 	0.391 	0.364 	0.174 	0.400 
016417 	0.403 	0.361 	0.175 	0.397 
016418 	0.418 	0.358 	0.176 	0.399 
016419 	0.432 	0.356 	0.174 	0.400 
016420 	0.443 	0.347 	0.173 	0.410 
016421 	0.450 	0.349 	0.173 	0.397 
016422 	0.460 	0.344 	0.173 	0.402 
016423 	0.471 	0.338 	0.171 	0.405 
016424 	0.479 	0.340 	0.170 	0.400 
016425 	0.485 	0.346 	0.170 	0.396 
016426 	0.490 	0.353 	0.170 	0.389 
016427 	0.494 	0.357 	0.171 	0.385 
016428 	0.498 	0.356 	0.173 	0.383 
016429 	0.504 	0.352 	0.170 	0.389 
016430 	0.509 	0.349 	0.168 	0.396 
016431 	0.516 	0.349 	0.169 	0.401 
016432 	0.520 	0.348 	0.170 	0.404 
016433 	0.527 	0.342 	0.171 	0.409 
016434 	0.533 	0.339 	0.168 	0.404 
016435 	0.536 	0.327 	0.167 	0.414 
016436 	0.540 	0.325 	0.167 	0.412 
016437 	0.541 	0.320 	0.168 	0.410 
016438 	0.543 	0.315 	0.168 	0.414 
016439 	0.544 	0.309 	0.168 	0.417 
016440 	0.544 	0.309 	0.168 	0.417 
016441 	0.545 	0.305 	0.168 	0.417 
016442 	0.547 	0.301 	0.169 	0.414 
016443 	0.546 	0.296 	0.171 	0.415 
016444 	0.548 	0.288 	0.168 	0.421 
016445 	0.545 	0.276 	0.169 	0.431 
016446 	0.545 	0.275 	0.169 	0.417 
016447 	0.543 	0.273 	0.172 	0.411 
016448 	0.540 	0.264 	0.174 	0.409 
016449 	0.539 	0.255 	0.174 	0.411 
016450 	0.536 	0.244 	0.175 	0.416 
016451 	0.536 	0.234 	0.173 	0.417 
016452 	0.533 	0.221 	0.174 	0.422 
016453 	0.530 	0.226 	0.175 	0.404 
016454 	0.530 	0.224 	0.176 	0.396 
016455 	0.532 	0.220 	0.174 	0.404 
016456 	0.533 	0.209 	0.172 	0.417 
016457 	0.534 	0.202 	0.173 	0.407 
016458 	0.535 	0.198 	0.174 	0.401 
016459 	0.536 	0.195 	0.174 	0.400 
016460 	0.538 	0.183 	0.174 	0.406 
016461 	0.541 	0.177 	0.175 	0.408 
016462 	0.541 	0.182 	0.177 	0.387 
016463 	0.543 	0.176 	0.178 	0.387 
016464 	0.546 	0.159 	0.175 	0.397 
016465 	0.546 	0.159 	0.175 	0.397 
016466 	0.547 	0.158 	0.175 	0.394 
016467 	0.549 	0.154 	0.173 	0.390 
016468 	0.550 	0.155 	0.174 	0.388 
016469 	0.549 	0.159 	0.174 	0.389 
016470 	0.549 	0.157 	0.173 	0.398 
016471 	0.543 	0.159 	0.175 	0.394 
016472 	0.538 	0.160 	0.174 	0.397 
016473 	0.530 	0.168 	0.173 	0.404 
016474 	0.532 	0.150 	0.169 	0.454 
016475 	0.532 	0.153 	0.167 	0.455 
016476 	0.520 	0.157 	0.170 	0.442 
016477 	0.514 	0.170 	0.170 	0.428 
016478 	0.514 	0.170 	0.170 	0.433 
016479 	0.506 	0.173 	0.175 	0.429 
016480 	0.504 	0.171 	0.176 	0.424 
016481 	0.502 	0.168 	0.176 	0.425 
016482 	0.501 	0.165 	0.177 	0.425 
016483 	0.498 	0.164 	0.176 	0.428 
016484 	0.496 	0.165 	0.175 	0.427 
016485 	0.492 	0.165 	0.174 	0.435 
016486 	0.491 	0.166 	0.173 	0.444 
016487 	0.490 	0.164 	0.171 	0.454 
016488 	0.489 	0.162 	0.171 	0.457 
016489 	0.487 	0.158 	0.171 	0.463 
016490 	0.487 	0.158 	0.171 	0.463 
016491 	0.487 	0.159 	0.172 	0.458 
016492 	0.488 	0.158 	0.171 	0.450 
016493 	0.486 	0.153 	0.173 	0.450 
016494 	0.486 	0.152 	0.175 	0.440 
016495 	0.486 	0.157 	0.176 	0.425 
016496 	0.492 	0.171 	0.172 	0.413 
016497 	0.490 	0.171 	0.171 	0.419 
016498 	0.489 	0.169 	0.168 	0.432 
016499 	0.490 	0.159 	0.167 	0.433 
016500 	0.489 	0.165 	0.165 	0.424 
016501 	0.485 	0.165 	0.167 	0.406 
016502 	0.478 	0.168 	0.169 	0.405 
016503 	0.476 	0.166 	0.168 	0.406 
016504 	0.470 	0.167 	0.169 	0.414 
016505 	0.467 	0.163 	0.167 	0.429 
016506 	0.461 	0.169 	0.166 	0.431 
016507 	0.455 	0.173 	0.167 	0.425 
016508 	0.451 	0.178 	0.169 	0.421 
016509 	0.447 	0.180 	0.171 	0.419 
016510 	0.448 	0.181 	0.171 	0.414 
016511 	0.442 	0.182 	0.173 	0.408 
016512 	0.440 	0.184 	0.175 	0.406 
016513 	0.440 	0.184 	0.174 	0.406 
016514 	0.437 	0.182 	0.174 	0.408 
016515 	0.437 	0.182 	0.174 	0.408 
016516 	0.436 	0.182 	0.175 	0.406 
016517 	0.436 	0.180 	0.174 	0.408 
016518 	0.436 	0.177 	0.173 	0.411 
016519 	0.438 	0.178 	0.171 	0.418 
016520 	0.438 	0.173 	0.173 	0.434 
016521 	0.439 	0.170 	0.171 	0.453 
016522 	0.438 	0.161 	0.168 	0.466 
016523 	0.439 	0.159 	0.168 	0.471 
016524 	0.439 	0.159 	0.168 	0.473 
016525 	0.448 	0.163 	0.167 	0.463 
016526 	0.449 	0.165 	0.168 	0.443 
016527 	0.452 	0.169 	0.166 	0.412 
016528 	0.461 	0.170 	0.160 	0.399 
016529 	0.469 	0.167 	0.157 	0.406 
016530 	0.469 	0.168 	0.156 	0.405 
016531 	0.473 	0.167 	0.152 	0.410 
016532 	0.477 	0.169 	0.151 	0.411 
016533 	0.476 	0.167 	0.152 	0.427 
016534 	0.478 	0.164 	0.152 	0.441 
016535 	0.479 	0.155 	0.151 	0.451 
016536 	0.481 	0.155 	0.147 	0.437 
016537 	0.484 	0.156 	0.143 	0.429 
016538 	0.482 	0.155 	0.141 	0.419 
016539 	0.481 	0.151 	0.143 	0.421 
016540 	0.481 	0.151 	0.143 	0.421 
016541 	0.480 	0.150 	0.143 	0.419 
016542 	0.478 	0.143 	0.145 	0.437 
016543 	0.476 	0.143 	0.144 	0.438 
016544 	0.472 	0.144 	0.148 	0.437 
016545 	0.469 	0.146 	0.151 	0.437 
016546 	0.463 	0.146 	0.153 	0.437 
016547 	0.457 	0.149 	0.158 	0.427 
016548 	0.451 	0.144 	0.161 	0.429 
016549 	0.445 	0.150 	0.167 	0.423 
016550 	0.439 	0.155 	0.169 	0.417 
016551 	0.435 	0.155 	0.170 	0.421 
016552 	0.432 	0.140 	0.169 	0.449 
016553 	0.430 	0.141 	0.170 	0.446 
016554 	0.427 	0.147 	0.175 	0.424 
016555 	0.425 	0.144 	0.176 	0.416 
016556 	0.427 	0.143 	0.177 	0.417 
016557 	0.431 	0.144 	0.175 	0.421 
016558 	0.434 	0.146 	0.175 	0.427 
016559 	0.441 	0.154 	0.174 	0.423 
016560 	0.445 	0.161 	0.173 	0.425 
016561 	0.449 	0.172 	0.170 	0.417 
016562 	0.454 	0.177 	0.167 	0.420 
016563 	0.457 	0.188 	0.168 	0.403 
016564 	0.458 	0.193 	0.168 	0.406 
016565 	0.458 	0.193 	0.168 	0.406 
016566 	0.457 	0.193 	0.168 	0.414 
016567 	0.456 	0.196 	0.171 	0.407 
016568 	0.456 	0.199 	0.171 	0.403 
016569 	0.459 	0.202 	0.171 	0.409 
016570 	0.460 	0.199 	0.171 	0.422 
016571 	0.466 	0.202 	0.169 	0.418 
016572 	0.469 	0.202 	0.169 	0.416 
016573 	0.472 	0.198 	0.169 	0.420 
016574 	0.476 	0.193 	0.168 	0.424 
016575 	0.475 	0.182 	0.169 	0.440 
016576 	0.477 	0.177 	0.168 	0.444 
016577 	0.480 	0.173 	0.167 	0.445 
016578 	0.475 	0.160 	0.168 	0.458 
016579 	0.475 	0.155 	0.170 	0.452 
016580 	0.482 	0.162 	0.170 	0.420 
016581 	0.483 	0.154 	0.168 	0.420 
016582 	0.480 	0.156 	0.173 	0.414 
016583 	0.484 	0.161 	0.171 	0.408 
016584 	0.485 	0.155 	0.173 	0.422 
016585 	0.483 	0.141 	0.173 	0.440 
016586 	0.485 	0.138 	0.173 	0.447 
016587 	0.487 	0.137 	0.172 	0.446 
016588 	0.489 	0.138 	0.173 	0.443 
016589 	0.491 	0.141 	0.173 	0.434 
016590 	0.491 	0.141 	0.173 	0.434 
016591 	0.494 	0.144 	0.173 	0.429 
016592 	0.495 	0.147 	0.175 	0.425 
016593 	0.497 	0.149 	0.173 	0.427 
016594 	0.497 	0.151 	0.172 	0.435 
016595 	0.496 	0.154 	0.172 	0.439 
016596 	0.495 	0.155 	0.172 	0.440 
016597 	0.494 	0.157 	0.171 	0.444 
016598 	0.493 	0.160 	0.171 	0.445 
016599 	0.492 	0.160 	0.171 	0.440 
016600 	0.491 	0.160 	0.172 	0.434 
016601 	0.491 	0.161 	0.174 	0.424 
016602 	0.489 	0.161 	0.175 	0.425 
016603 	0.489 	0.164 	0.176 	0.423 
016604 	0.489 	0.164 	0.175 	0.424 
016605 	0.489 	0.166 	0.175 	0.420 
016606 	0.488 	0.171 	0.175 	0.419 
016607 	0.491 	0.177 	0.175 	0.416 
016608 	0.491 	0.178 	0.174 	0.418 
016609 	0.488 	0.181 	0.174 	0.415 
016610 	0.485 	0.186 	0.174 	0.415 
016611 	0.481 	0.186 	0.174 	0.413 
016612 	0.479 	0.182 	0.173 	0.416 
016613 	0.478 	0.180 	0.170 	0.415 
016614 	0.476 	0.174 	0.170 	0.414 
016615 	0.476 	0.174 	0.170 	0.414 
016616 	0.473 	0.162 	0.170 	0.421 
016617 	0.469 	0.161 	0.171 	0.430 
016618 	0.467 	0.157 	0.172 	0.429 
016619 	0.466 	0.157 	0.173 	0.429 
016620 	0.465 	0.156 	0.172 	0.431 
016621 	0.464 	0.155 	0.171 	0.437 
016622 	0.462 	0.156 	0.170 	0.440 
016623 	0.462 	0.156 	0.170 	0.440 
016624 	0.461 	0.155 	0.171 	0.443 
016625 	0.461 	0.155 	0.171 	0.440 
016626 	0.462 	0.155 	0.169 	0.443 
016627 	0.462 	0.158 	0.170 	0.439 
016628 	0.464 	0.156 	0.169 	0.442 
016629 	0.465 	0.154 	0.169 	0.440 
016630 	0.467 	0.155 	0.170 	0.437 
016631 	0.470 	0.153 	0.170 	0.439 
016632 	0.472 	0.153 	0.168 	0.440 
016633 	0.468 	0.149 	0.171 	0.449 
016634 	0.470 	0.149 	0.171 	0.452 
016635 	0.470 	0.147 	0.173 	0.461 
016636 	0.473 	0.145 	0.174 	0.467 
016637 	0.474 	0.137 	0.172 	0.479 
016638 	0.473 	0.134 	0.173 	0.483 
016639 	0.475 	0.140 	0.172 	0.479 
016640 	0.475 	0.140 	0.172 	0.479 
016641 	0.476 	0.142 	0.172 	0.476 
016642 	0.476 	0.145 	0.174 	0.458 
016643 	0.475 	0.146 	0.174 	0.442 
016644 	0.473 	0.146 	0.177 	0.439 
016645 	0.474 	0.145 	0.178 	0.439 
016646 	0.473 	0.147 	0.178 	0.438 
016647 	0.474 	0.146 	0.176 	0.439 
016648 	0.474 	0.148 	0.175 	0.443 
016649 	0.475 	0.148 	0.175 	0.441 
016650 	0.474 	0.149 	0.175 	0.439 
016651 	0.473 	0.152 	0.173 	0.439 
016652 	0.473 	0.154 	0.172 	0.446 
016653 	0.471 	0.152 	0.172 	0.453 
016654 	0.471 	0.153 	0.171 	0.451 
016655 	0.477 	0.157 	0.169 	0.444 
016656 	0.476 	0.160 	0.168 	0.438 
016657 	0.474 	0.154 	0.170 	0.443 
016658 	0.472 	0.154 	0.170 	0.445 
016659 	0.471 	0.157 	0.170 	0.445 
016660 	0.464 	0.153 	0.171 	0.454 
016661 	0.465 	0.155 	0.170 	0.449 
016662 	0.462 	0.158 	0.168 	0.446 
016663 	0.461 	0.162 	0.167 	0.441 
016664 	0.459 	0.163 	0.166 	0.447 
016665 	0.459 	0.163 	0.166 	0.447 
016666 	0.456 	0.162 	0.167 	0.447 
016667 	0.457 	0.164 	0.166 	0.444 
016668 	0.454 	0.167 	0.168 	0.442 
016669 	0.453 	0.165 	0.166 	0.454 
016670 	0.453 	0.165 	0.165 	0.454 
016671 	0.450 	0.166 	0.167 	0.449 
016672 	0.447 	0.169 	0.170 	0.443 
016673 	0.448 	0.171 	0.170 	0.437 
016674 	0.445 	0.169 	0.171 	0.442 
016675 	0.443 	0.170 	0.172 	0.443 
016676 	0.441 	0.171 	0.174 	0.439 
016677 	0.440 	0.170 	0.173 	0.436 
016678 	0.440 	0.169 	0.172 	0.432 
016679 	0.440 	0.170 	0.170 	0.436 
016680 	0.438 	0.171 	0.170 	0.449 
016681 	0.434 	0.164 	0.169 	0.459 
016682 	0.432 	0.164 	0.169 	0.459 
016683 	0.435 	0.170 	0.168 	0.452 
016684 	0.432 	0.170 	0.170 	0.442 
016685 	0.432 	0.173 	0.171 	0.434 
016686 	0.432 	0.175 	0.172 	0.431 
016687 	0.431 	0.177 	0.171 	0.430 
016688 	0.431 	0.177 	0.172 	0.430 
016689 	0.431 	0.177 	0.171 	0.429 
016690 	0.431 	0.177 	0.171 	0.429 
016691 	0.432 	0.176 	0.171 	0.428 
016692 	0.432 	0.176 	0.171 	0.425 

WORD START END ASDSCORE
LEARNED 0.09 0.53 5.0
NOT 0.53 0.79 7.2
TO 0.79 0.88 8.8
CRUSH 0.88 1.21 7.0
ON 1.21 1.36 8.7
GUYS 1.36 1.72 10.5
THREE 1.72 1.91 9.4
TIMES 1.91 2.29 13.1
MY 2.29 2.43 13.9
AGE 2.43 2.85 8.3
I 4.00 4.09 6.9
ASKED 4.09 4.32 10.5
HER 4.32 4.38 10.2
WHAT 4.38 4.52 8.9
THAT 4.52 4.67 8.0
MEANT 4.67 5.09 11.1
AND 5.29 5.42 7.7
SHE 5.42 5.50 7.5
SAID 5.50 5.75 7.6
MISS 5.75 6.12 8.9
IT'S 6.14 6.33 7.3
KIND 6.33 6.56 8.1
OF 6.56 6.66 9.3
A 6.66 6.70 7.5
LONG 6.70 6.97 5.8
STORY 6.97 7.49 8.0
AND 7.79 7.93 7.0
I 7.93 8.04 8.9
SAID 8.04 8.26 7.9
CHARLOTTE 8.26 8.64 7.8
IT 8.64 8.74 6.0
SOUNDS 8.74 8.97 5.7
PRETTY 8.97 9.23 9.1
INTERESTING 9.23 9.77 7.7
TO 9.77 9.89 8.3
ME 9.89 10.23 8.0
AND 10.23 10.32 5.5
SO 10.62 10.76 3.1
SHE 10.76 10.96 4.7
WROTE 10.96 11.14 9.4
HER 11.14 11.23 9.0
FIRST 11.23 11.67 7.2
POEM 11.67 12.11 9.6
A 12.48 12.57 3.0
LOVE 12.57 12.89 5.8
POEM 12.89 13.41 7.5
UNLIKE 13.77 14.09 7.6
ANY 14.09 14.43 3.7
I 14.43 14.58 0.4
HAD 14.58 14.82 1.5
EVER 14.82 15.10 3.5
HEARD 15.10 15.31 3.5
BEFORE 15.31 15.67 1.6
AND 15.67 15.77 1.1
THE 15.98 16.08 8.7
POEM 16.08 16.36 8.2
BEGAN 16.36 16.87 4.8
ANDERSON 18.33 18.84 3.8
COOPER 18.84 19.22 6.7
IS 19.22 19.34 7.1
A 19.34 19.38 7.6
GORGEOUS 19.38 19.89 6.4
MAN 19.89 20.26 3.3
