Text:  CONNECTION IT'S NOT UNCOMMON TO FEEL LIKE YOU'RE ALONE OR THAT NOBODY UNDERSTANDS YOU BUT SPOKEN WORD TEACHES THAT IF YOU HAVE THE 
Conf:  4
Ref:   0snNB1yS3IE

FRAME 	X 	Y 	W 	H 
019168 	0.357 	0.116 	0.103 	0.255 
019169 	0.359 	0.113 	0.100 	0.261 
019170 	0.361 	0.114 	0.098 	0.265 
019171 	0.363 	0.117 	0.096 	0.267 
019172 	0.366 	0.121 	0.095 	0.270 
019173 	0.369 	0.126 	0.090 	0.277 
019174 	0.371 	0.142 	0.094 	0.270 
019175 	0.374 	0.149 	0.092 	0.276 
019176 	0.373 	0.160 	0.093 	0.275 
019177 	0.372 	0.170 	0.092 	0.273 
019178 	0.371 	0.172 	0.093 	0.275 
019179 	0.371 	0.175 	0.092 	0.273 
019180 	0.368 	0.175 	0.093 	0.274 
019181 	0.364 	0.176 	0.091 	0.276 
019182 	0.358 	0.175 	0.092 	0.276 
019183 	0.354 	0.173 	0.092 	0.288 
019184 	0.350 	0.174 	0.090 	0.280 
019185 	0.349 	0.168 	0.089 	0.275 
019186 	0.345 	0.163 	0.090 	0.269 
019187 	0.345 	0.156 	0.087 	0.280 
019188 	0.339 	0.150 	0.090 	0.274 
019189 	0.336 	0.153 	0.090 	0.256 
019190 	0.336 	0.153 	0.090 	0.256 
019191 	0.334 	0.142 	0.092 	0.253 
019192 	0.321 	0.132 	0.094 	0.251 
019193 	0.317 	0.135 	0.096 	0.246 
019194 	0.314 	0.137 	0.097 	0.238 
019195 	0.305 	0.137 	0.099 	0.246 
019196 	0.300 	0.140 	0.095 	0.245 
019197 	0.293 	0.142 	0.097 	0.242 
019198 	0.290 	0.142 	0.098 	0.237 
019199 	0.293 	0.160 	0.083 	0.227 
019200 	0.287 	0.155 	0.093 	0.245 
019201 	0.285 	0.158 	0.092 	0.253 
019202 	0.286 	0.162 	0.090 	0.258 
019203 	0.287 	0.166 	0.088 	0.262 
019204 	0.294 	0.166 	0.087 	0.265 
019205 	0.298 	0.169 	0.090 	0.265 
019206 	0.299 	0.173 	0.092 	0.271 
019207 	0.305 	0.178 	0.098 	0.314 

WORD START END ASDSCORE
CONNECTION 0.08 0.56 5.9
IT'S 0.86 1.05 5.8
NOT 1.05 1.27 6.2
UNCOMMON 1.27 1.78 7.4
TO 1.78 1.92 5.9
FEEL 1.92 2.27 3.6
LIKE 2.34 2.61 6.1
YOU'RE 2.61 2.77 5.1
ALONE 2.77 3.15 1.4
OR 3.15 3.22 1.1
THAT 3.22 3.35 2.6
NOBODY 3.35 3.67 5.4
UNDERSTANDS 3.67 4.20 7.1
YOU 4.25 4.36 1.9
BUT 4.61 4.75 5.1
SPOKEN 4.75 5.16 5.5
WORD 5.16 5.41 4.9
TEACHES 5.41 6.00 3.4
THAT 6.13 6.23 2.1
IF 6.23 6.32 3.4
YOU 6.32 6.45 4.8
HAVE 6.45 6.66 5.3
THE 6.66 6.81 6.4
