Text:  ME AND SAID HEY I REALLY FELT THAT THANKS AND LIGHTNING STRUCK I WAS HOOKED I DISCOVERED THIS BAR ON MANHATTAN'S LOWER EAST SIDE THAT HOSTED A WEEKLY POETRY OPEN MIC AND MY BEWILDERED BUT SUPPORTIVE PARENTS TOOK ME TO SOAK IN EVERY OUNCE OF SPOKEN WORD THAT I COULD I WAS THE 
Conf:  4
Ref:   0snNB1yS3IE

FRAME 	X 	Y 	W 	H 
010249 	0.236 	0.105 	0.131 	0.320 
010250 	0.238 	0.107 	0.130 	0.320 
010251 	0.240 	0.105 	0.130 	0.320 
010252 	0.242 	0.104 	0.130 	0.323 
010253 	0.245 	0.104 	0.129 	0.324 
010254 	0.250 	0.112 	0.126 	0.318 
010255 	0.259 	0.119 	0.124 	0.311 
010256 	0.261 	0.115 	0.123 	0.320 
010257 	0.266 	0.110 	0.124 	0.328 
010258 	0.273 	0.110 	0.122 	0.326 
010259 	0.280 	0.113 	0.118 	0.322 
010260 	0.285 	0.114 	0.117 	0.326 
010261 	0.288 	0.113 	0.115 	0.324 
010262 	0.290 	0.111 	0.115 	0.322 
010263 	0.289 	0.109 	0.116 	0.319 
010264 	0.287 	0.105 	0.117 	0.321 
010265 	0.287 	0.105 	0.117 	0.321 
010266 	0.285 	0.108 	0.118 	0.317 
010267 	0.282 	0.106 	0.118 	0.317 
010268 	0.277 	0.106 	0.122 	0.313 
010269 	0.272 	0.103 	0.126 	0.317 
010270 	0.271 	0.103 	0.125 	0.317 
010271 	0.269 	0.101 	0.125 	0.320 
010272 	0.267 	0.101 	0.127 	0.323 
010273 	0.268 	0.102 	0.125 	0.316 
010274 	0.267 	0.106 	0.126 	0.308 
010275 	0.267 	0.108 	0.126 	0.306 
010276 	0.267 	0.107 	0.127 	0.310 
010277 	0.269 	0.107 	0.124 	0.317 
010278 	0.269 	0.107 	0.127 	0.317 
010279 	0.272 	0.107 	0.126 	0.309 
010280 	0.272 	0.106 	0.127 	0.310 
010281 	0.276 	0.106 	0.128 	0.309 
010282 	0.283 	0.104 	0.126 	0.310 
010283 	0.287 	0.103 	0.125 	0.311 
010284 	0.291 	0.104 	0.126 	0.307 
010285 	0.294 	0.108 	0.125 	0.303 
010286 	0.295 	0.110 	0.125 	0.303 
010287 	0.295 	0.109 	0.126 	0.310 
010288 	0.296 	0.111 	0.125 	0.312 
010289 	0.296 	0.107 	0.126 	0.317 
010290 	0.296 	0.107 	0.126 	0.317 
010291 	0.296 	0.105 	0.127 	0.327 
010292 	0.297 	0.106 	0.128 	0.329 
010293 	0.298 	0.107 	0.128 	0.325 
010294 	0.301 	0.110 	0.127 	0.322 
010295 	0.305 	0.111 	0.126 	0.319 
010296 	0.306 	0.110 	0.126 	0.319 
010297 	0.311 	0.111 	0.125 	0.316 
010298 	0.311 	0.111 	0.125 	0.316 
010299 	0.311 	0.109 	0.124 	0.318 
010300 	0.312 	0.110 	0.124 	0.319 
010301 	0.313 	0.114 	0.124 	0.318 
010302 	0.313 	0.113 	0.125 	0.319 
010303 	0.314 	0.110 	0.125 	0.319 
010304 	0.316 	0.107 	0.126 	0.321 
010305 	0.319 	0.104 	0.126 	0.327 
010306 	0.321 	0.105 	0.125 	0.326 
010307 	0.321 	0.105 	0.126 	0.327 
010308 	0.322 	0.103 	0.124 	0.335 
010309 	0.324 	0.107 	0.126 	0.331 
010310 	0.330 	0.110 	0.125 	0.319 
010311 	0.332 	0.110 	0.125 	0.313 
010312 	0.335 	0.110 	0.125 	0.311 
010313 	0.337 	0.113 	0.126 	0.305 
010314 	0.335 	0.113 	0.127 	0.306 
010315 	0.335 	0.113 	0.127 	0.306 
010316 	0.334 	0.109 	0.127 	0.307 
010317 	0.331 	0.105 	0.129 	0.313 
010318 	0.330 	0.099 	0.126 	0.326 
010319 	0.326 	0.095 	0.129 	0.331 
010320 	0.326 	0.099 	0.127 	0.318 
010321 	0.325 	0.101 	0.126 	0.305 
010322 	0.323 	0.103 	0.126 	0.300 
010323 	0.323 	0.106 	0.125 	0.296 
010324 	0.319 	0.113 	0.123 	0.292 
010325 	0.320 	0.112 	0.122 	0.302 
010326 	0.320 	0.108 	0.122 	0.308 
010327 	0.320 	0.104 	0.124 	0.310 
010328 	0.323 	0.101 	0.123 	0.311 
010329 	0.325 	0.103 	0.124 	0.316 
010330 	0.326 	0.111 	0.125 	0.310 
010331 	0.327 	0.116 	0.125 	0.312 
010332 	0.327 	0.124 	0.125 	0.314 
010333 	0.326 	0.139 	0.125 	0.311 
010334 	0.325 	0.147 	0.126 	0.311 
010335 	0.324 	0.152 	0.125 	0.312 
010336 	0.320 	0.152 	0.125 	0.312 
010337 	0.318 	0.150 	0.124 	0.314 
010338 	0.315 	0.149 	0.126 	0.316 
010339 	0.312 	0.147 	0.127 	0.320 
010340 	0.312 	0.147 	0.127 	0.320 
010341 	0.313 	0.147 	0.126 	0.320 
010342 	0.309 	0.146 	0.126 	0.320 
010343 	0.308 	0.146 	0.126 	0.320 
010344 	0.304 	0.148 	0.126 	0.312 
010345 	0.299 	0.147 	0.127 	0.305 
010346 	0.295 	0.143 	0.129 	0.308 
010347 	0.292 	0.139 	0.130 	0.311 
010348 	0.290 	0.136 	0.130 	0.314 
010349 	0.292 	0.134 	0.127 	0.314 
010350 	0.295 	0.133 	0.123 	0.303 
010351 	0.298 	0.131 	0.124 	0.297 
010352 	0.301 	0.129 	0.123 	0.293 
010353 	0.306 	0.125 	0.119 	0.294 
010354 	0.312 	0.121 	0.115 	0.295 
010355 	0.311 	0.117 	0.116 	0.304 
010356 	0.311 	0.111 	0.115 	0.311 
010357 	0.312 	0.112 	0.110 	0.299 
010358 	0.310 	0.110 	0.109 	0.300 
010359 	0.310 	0.109 	0.108 	0.296 
010360 	0.310 	0.112 	0.104 	0.290 
010361 	0.307 	0.110 	0.103 	0.286 
010362 	0.301 	0.110 	0.103 	0.288 
010363 	0.299 	0.110 	0.101 	0.289 
010364 	0.295 	0.113 	0.100 	0.288 
010365 	0.295 	0.113 	0.100 	0.288 
010366 	0.292 	0.112 	0.102 	0.287 
010367 	0.290 	0.115 	0.101 	0.283 
010368 	0.287 	0.114 	0.102 	0.281 
010369 	0.285 	0.109 	0.103 	0.297 
010370 	0.280 	0.102 	0.106 	0.313 
010371 	0.277 	0.099 	0.106 	0.321 
010372 	0.270 	0.109 	0.109 	0.314 
010373 	0.267 	0.113 	0.110 	0.312 
010374 	0.264 	0.116 	0.111 	0.307 
010375 	0.266 	0.126 	0.106 	0.298 
010376 	0.267 	0.129 	0.106 	0.301 
010377 	0.268 	0.140 	0.105 	0.299 
010378 	0.267 	0.142 	0.107 	0.304 
010379 	0.269 	0.142 	0.103 	0.307 
010380 	0.269 	0.140 	0.103 	0.316 
010381 	0.269 	0.141 	0.105 	0.315 
010382 	0.269 	0.143 	0.105 	0.314 
010383 	0.267 	0.146 	0.107 	0.307 
010384 	0.265 	0.144 	0.108 	0.303 
010385 	0.264 	0.146 	0.106 	0.296 
010386 	0.262 	0.146 	0.105 	0.296 
010387 	0.261 	0.147 	0.104 	0.292 
010388 	0.260 	0.145 	0.102 	0.294 
010389 	0.258 	0.143 	0.099 	0.300 
010390 	0.258 	0.143 	0.099 	0.300 
010391 	0.253 	0.143 	0.097 	0.297 
010392 	0.246 	0.135 	0.098 	0.299 
010393 	0.236 	0.128 	0.102 	0.308 
010394 	0.226 	0.116 	0.109 	0.327 
010395 	0.219 	0.118 	0.113 	0.308 
010396 	0.213 	0.120 	0.117 	0.296 
010397 	0.209 	0.115 	0.122 	0.296 
010398 	0.206 	0.116 	0.122 	0.295 
010399 	0.205 	0.115 	0.119 	0.296 
010400 	0.199 	0.111 	0.122 	0.307 
010401 	0.196 	0.108 	0.121 	0.313 
010402 	0.193 	0.105 	0.122 	0.321 
010403 	0.189 	0.109 	0.121 	0.314 
010404 	0.185 	0.111 	0.119 	0.310 
010405 	0.182 	0.112 	0.119 	0.307 
010406 	0.181 	0.112 	0.120 	0.307 
010407 	0.182 	0.115 	0.120 	0.305 
010408 	0.183 	0.123 	0.121 	0.303 
010409 	0.185 	0.131 	0.122 	0.299 
010410 	0.189 	0.139 	0.122 	0.298 
010411 	0.192 	0.148 	0.120 	0.297 
010412 	0.196 	0.159 	0.118 	0.299 
010413 	0.200 	0.163 	0.118 	0.311 
010414 	0.204 	0.165 	0.117 	0.319 
010415 	0.204 	0.165 	0.117 	0.319 
010416 	0.207 	0.168 	0.118 	0.317 
010417 	0.208 	0.164 	0.116 	0.321 
010418 	0.209 	0.165 	0.116 	0.320 
010419 	0.210 	0.165 	0.118 	0.316 
010420 	0.212 	0.161 	0.119 	0.310 
010421 	0.214 	0.164 	0.118 	0.303 
010422 	0.215 	0.161 	0.119 	0.304 
010423 	0.220 	0.159 	0.118 	0.306 
010424 	0.223 	0.155 	0.117 	0.315 
010425 	0.227 	0.152 	0.116 	0.319 
010426 	0.231 	0.151 	0.116 	0.314 
010427 	0.232 	0.153 	0.116 	0.300 
010428 	0.236 	0.155 	0.115 	0.294 
010429 	0.241 	0.149 	0.116 	0.304 
010430 	0.244 	0.145 	0.116 	0.311 
010431 	0.248 	0.141 	0.113 	0.315 
010432 	0.249 	0.138 	0.114 	0.304 
010433 	0.252 	0.135 	0.111 	0.293 
010434 	0.255 	0.137 	0.111 	0.286 
010435 	0.257 	0.137 	0.111 	0.288 
010436 	0.259 	0.137 	0.110 	0.286 
010437 	0.260 	0.132 	0.111 	0.290 
010438 	0.261 	0.129 	0.111 	0.294 
010439 	0.266 	0.125 	0.109 	0.304 
010440 	0.266 	0.125 	0.109 	0.304 
010441 	0.268 	0.120 	0.106 	0.305 
010442 	0.270 	0.119 	0.107 	0.303 
010443 	0.270 	0.117 	0.110 	0.303 
010444 	0.272 	0.117 	0.110 	0.302 
010445 	0.270 	0.120 	0.113 	0.297 
010446 	0.271 	0.112 	0.114 	0.300 
010447 	0.274 	0.103 	0.120 	0.303 
010448 	0.281 	0.102 	0.121 	0.304 
010449 	0.292 	0.109 	0.115 	0.290 
010450 	0.299 	0.112 	0.115 	0.283 
010451 	0.307 	0.109 	0.116 	0.289 
010452 	0.314 	0.108 	0.117 	0.293 
010453 	0.322 	0.107 	0.114 	0.293 
010454 	0.325 	0.104 	0.116 	0.294 
010455 	0.329 	0.103 	0.117 	0.298 
010456 	0.340 	0.108 	0.110 	0.300 
010457 	0.347 	0.121 	0.108 	0.297 
010458 	0.351 	0.128 	0.110 	0.296 
010459 	0.355 	0.120 	0.113 	0.295 
010460 	0.359 	0.118 	0.116 	0.295 
010461 	0.362 	0.114 	0.119 	0.294 
010462 	0.368 	0.111 	0.120 	0.295 
010463 	0.372 	0.113 	0.117 	0.292 
010464 	0.375 	0.112 	0.119 	0.298 
010465 	0.375 	0.112 	0.119 	0.298 
010466 	0.380 	0.113 	0.121 	0.303 
010467 	0.389 	0.113 	0.118 	0.304 
010468 	0.394 	0.112 	0.119 	0.305 
010469 	0.400 	0.111 	0.118 	0.312 
010470 	0.406 	0.110 	0.117 	0.325 
010471 	0.412 	0.110 	0.116 	0.329 
010472 	0.416 	0.117 	0.114 	0.331 
010473 	0.418 	0.130 	0.114 	0.312 
010474 	0.417 	0.133 	0.117 	0.315 
010475 	0.419 	0.141 	0.116 	0.311 
010476 	0.420 	0.147 	0.116 	0.309 
010477 	0.422 	0.147 	0.119 	0.310 
010478 	0.424 	0.144 	0.118 	0.314 
010479 	0.429 	0.145 	0.116 	0.319 
010480 	0.430 	0.141 	0.118 	0.329 
010481 	0.434 	0.145 	0.118 	0.321 
010482 	0.437 	0.147 	0.117 	0.315 
010483 	0.440 	0.143 	0.116 	0.320 
010484 	0.441 	0.139 	0.116 	0.318 
010485 	0.440 	0.134 	0.117 	0.314 
010486 	0.441 	0.130 	0.117 	0.318 
010487 	0.447 	0.124 	0.114 	0.325 
010488 	0.451 	0.123 	0.114 	0.310 
010489 	0.456 	0.123 	0.111 	0.296 
010490 	0.456 	0.123 	0.111 	0.296 
010491 	0.459 	0.120 	0.109 	0.297 
010492 	0.457 	0.118 	0.109 	0.305 
010493 	0.455 	0.118 	0.107 	0.311 
010494 	0.454 	0.114 	0.108 	0.313 
010495 	0.450 	0.110 	0.109 	0.311 
010496 	0.444 	0.107 	0.114 	0.310 
010497 	0.441 	0.098 	0.118 	0.313 
010498 	0.437 	0.094 	0.119 	0.310 
010499 	0.438 	0.096 	0.116 	0.306 
010500 	0.438 	0.098 	0.113 	0.300 
010501 	0.434 	0.098 	0.116 	0.306 
010502 	0.433 	0.100 	0.118 	0.307 
010503 	0.432 	0.101 	0.119 	0.312 
010504 	0.431 	0.100 	0.120 	0.317 
010505 	0.434 	0.098 	0.118 	0.322 
010506 	0.433 	0.100 	0.122 	0.313 
010507 	0.435 	0.100 	0.120 	0.309 
010508 	0.436 	0.099 	0.121 	0.315 
010509 	0.438 	0.101 	0.121 	0.319 
010510 	0.443 	0.108 	0.119 	0.309 
010511 	0.447 	0.113 	0.121 	0.301 
010512 	0.454 	0.122 	0.122 	0.302 
010513 	0.465 	0.141 	0.118 	0.303 
010514 	0.474 	0.157 	0.119 	0.303 
010515 	0.474 	0.157 	0.119 	0.303 
010516 	0.473 	0.163 	0.126 	0.303 
010517 	0.476 	0.161 	0.124 	0.299 
010518 	0.477 	0.154 	0.122 	0.302 
010519 	0.474 	0.143 	0.122 	0.308 
010520 	0.475 	0.137 	0.117 	0.311 
010521 	0.477 	0.136 	0.116 	0.308 
010522 	0.477 	0.137 	0.117 	0.306 
010523 	0.476 	0.137 	0.118 	0.308 
010524 	0.471 	0.135 	0.120 	0.306 
010525 	0.468 	0.134 	0.120 	0.300 
010526 	0.457 	0.132 	0.126 	0.295 
010527 	0.447 	0.126 	0.127 	0.303 
010528 	0.438 	0.124 	0.127 	0.315 
010529 	0.432 	0.122 	0.125 	0.316 
010530 	0.428 	0.116 	0.123 	0.316 
010531 	0.424 	0.112 	0.122 	0.314 
010532 	0.420 	0.110 	0.123 	0.315 
010533 	0.418 	0.113 	0.128 	0.308 
010534 	0.412 	0.114 	0.131 	0.307 
010535 	0.413 	0.117 	0.128 	0.302 
010536 	0.414 	0.119 	0.125 	0.300 
010537 	0.415 	0.120 	0.125 	0.299 
010538 	0.416 	0.116 	0.124 	0.307 
010539 	0.414 	0.108 	0.124 	0.318 
010540 	0.414 	0.108 	0.124 	0.318 
010541 	0.415 	0.105 	0.126 	0.321 
010542 	0.414 	0.101 	0.126 	0.322 
010543 	0.414 	0.099 	0.125 	0.318 
010544 	0.414 	0.101 	0.125 	0.310 
010545 	0.414 	0.100 	0.124 	0.306 
010546 	0.414 	0.100 	0.122 	0.304 
010547 	0.413 	0.097 	0.122 	0.309 
010548 	0.410 	0.099 	0.123 	0.309 
010549 	0.409 	0.098 	0.124 	0.314 
010550 	0.407 	0.099 	0.125 	0.306 
010551 	0.406 	0.098 	0.126 	0.305 
010552 	0.404 	0.097 	0.126 	0.312 
010553 	0.403 	0.098 	0.126 	0.316 
010554 	0.403 	0.095 	0.128 	0.321 
010555 	0.400 	0.094 	0.128 	0.318 
010556 	0.398 	0.091 	0.128 	0.317 
010557 	0.395 	0.088 	0.129 	0.318 
010558 	0.394 	0.087 	0.129 	0.317 
010559 	0.392 	0.087 	0.127 	0.310 
010560 	0.390 	0.086 	0.125 	0.304 
010561 	0.387 	0.085 	0.128 	0.303 
010562 	0.386 	0.084 	0.126 	0.305 
010563 	0.383 	0.086 	0.125 	0.305 
010564 	0.379 	0.089 	0.127 	0.304 
010565 	0.379 	0.089 	0.127 	0.304 
010566 	0.378 	0.088 	0.123 	0.306 
010567 	0.374 	0.085 	0.122 	0.310 
010568 	0.371 	0.085 	0.123 	0.306 
010569 	0.369 	0.085 	0.121 	0.301 
010570 	0.367 	0.084 	0.119 	0.300 
010571 	0.369 	0.083 	0.121 	0.298 
010572 	0.365 	0.085 	0.123 	0.292 
010573 	0.364 	0.083 	0.122 	0.289 
010574 	0.364 	0.084 	0.122 	0.292 
010575 	0.364 	0.081 	0.119 	0.300 
010576 	0.364 	0.079 	0.118 	0.305 
010577 	0.360 	0.084 	0.120 	0.308 
010578 	0.359 	0.093 	0.118 	0.295 
010579 	0.359 	0.097 	0.117 	0.292 
010580 	0.359 	0.097 	0.118 	0.295 
010581 	0.362 	0.102 	0.116 	0.292 
010582 	0.363 	0.105 	0.116 	0.294 
010583 	0.367 	0.105 	0.114 	0.298 
010584 	0.367 	0.105 	0.114 	0.303 
010585 	0.367 	0.103 	0.114 	0.313 
010586 	0.367 	0.103 	0.113 	0.321 
010587 	0.368 	0.117 	0.109 	0.311 
010588 	0.368 	0.132 	0.108 	0.296 
010589 	0.367 	0.146 	0.109 	0.284 
010590 	0.367 	0.146 	0.109 	0.284 
010591 	0.367 	0.151 	0.111 	0.285 
010592 	0.367 	0.148 	0.109 	0.286 
010593 	0.364 	0.141 	0.109 	0.285 
010594 	0.359 	0.131 	0.111 	0.292 
010595 	0.356 	0.128 	0.111 	0.287 
010596 	0.354 	0.123 	0.113 	0.287 
010597 	0.353 	0.123 	0.112 	0.288 
010598 	0.351 	0.125 	0.113 	0.288 
010599 	0.353 	0.133 	0.111 	0.294 
010600 	0.357 	0.144 	0.108 	0.298 
010601 	0.358 	0.142 	0.108 	0.304 
010602 	0.360 	0.138 	0.106 	0.295 
010603 	0.361 	0.133 	0.105 	0.290 
010604 	0.362 	0.129 	0.103 	0.291 
010605 	0.362 	0.129 	0.102 	0.290 
010606 	0.362 	0.136 	0.101 	0.286 
010607 	0.361 	0.140 	0.101 	0.287 
010608 	0.360 	0.140 	0.101 	0.284 
010609 	0.358 	0.142 	0.098 	0.282 
010610 	0.358 	0.137 	0.095 	0.287 
010611 	0.357 	0.132 	0.092 	0.293 
010612 	0.351 	0.127 	0.093 	0.298 
010613 	0.349 	0.132 	0.095 	0.294 
010614 	0.347 	0.137 	0.095 	0.293 
010615 	0.347 	0.137 	0.095 	0.293 
010616 	0.348 	0.142 	0.093 	0.295 
010617 	0.348 	0.143 	0.092 	0.299 
010618 	0.349 	0.150 	0.092 	0.307 
010619 	0.351 	0.158 	0.091 	0.311 
010620 	0.352 	0.154 	0.090 	0.310 
010621 	0.349 	0.150 	0.089 	0.304 
010622 	0.346 	0.140 	0.089 	0.304 
010623 	0.349 	0.132 	0.085 	0.297 
010624 	0.347 	0.126 	0.085 	0.305 
010625 	0.350 	0.130 	0.084 	0.307 
010626 	0.350 	0.131 	0.086 	0.308 
010627 	0.350 	0.134 	0.086 	0.305 
010628 	0.354 	0.132 	0.087 	0.307 
010629 	0.356 	0.134 	0.087 	0.307 
010630 	0.355 	0.132 	0.089 	0.309 
010631 	0.352 	0.132 	0.092 	0.308 
010632 	0.341 	0.134 	0.099 	0.310 
010633 	0.333 	0.130 	0.105 	0.304 
010634 	0.317 	0.130 	0.114 	0.318 
010635 	0.315 	0.133 	0.114 	0.318 
010636 	0.307 	0.117 	0.117 	0.321 
010637 	0.298 	0.117 	0.122 	0.294 
010638 	0.289 	0.115 	0.125 	0.297 
010639 	0.286 	0.115 	0.124 	0.299 
010640 	0.286 	0.115 	0.124 	0.299 
010641 	0.282 	0.114 	0.123 	0.305 
010642 	0.282 	0.117 	0.121 	0.304 
010643 	0.282 	0.124 	0.119 	0.303 
010644 	0.282 	0.132 	0.118 	0.306 
010645 	0.285 	0.147 	0.114 	0.295 
010646 	0.284 	0.150 	0.114 	0.301 
010647 	0.280 	0.152 	0.115 	0.299 

WORD START END ASDSCORE
ME 0.10 0.30 6.8
AND 0.30 0.45 5.8
SAID 0.45 0.65 3.6
HEY 0.65 0.98 4.5
I 1.91 2.04 5.8
REALLY 2.04 2.24 5.4
FELT 2.24 2.52 3.4
THAT 2.52 2.75 6.5
THANKS 2.80 3.28 8.2
AND 4.92 5.08 4.2
LIGHTNING 5.08 5.43 5.7
STRUCK 5.43 5.66 7.4
I 6.33 6.47 8.8
WAS 6.47 6.68 11.2
HOOKED 6.85 7.35 9.4
I 7.91 8.02 7.4
DISCOVERED 8.02 8.47 8.5
THIS 8.47 8.66 6.8
BAR 8.66 9.17 9.4
ON 9.17 9.41 8.9
MANHATTAN'S 9.41 10.00 9.5
LOWER 10.00 10.27 8.3
EAST 10.27 10.50 12.1
SIDE 10.50 10.91 11.8
THAT 11.11 11.24 5.2
HOSTED 11.24 11.59 8.5
A 11.59 11.66 10.4
WEEKLY 11.66 12.24 7.6
POETRY 12.24 12.84 10.6
OPEN 12.84 13.18 11.1
MIC 13.18 13.34 9.6
AND 13.34 13.46 9.1
MY 13.46 13.62 9.0
BEWILDERED 13.62 14.33 8.5
BUT 14.33 14.50 7.7
SUPPORTIVE 14.50 15.06 8.8
PARENTS 15.06 15.57 6.4
TOOK 15.79 16.03 7.5
ME 16.03 16.32 8.1
TO 16.40 16.51 1.4
SOAK 16.51 16.83 6.3
IN 16.83 17.01 7.9
EVERY 17.02 17.46 9.4
OUNCE 17.46 17.75 8.3
OF 17.75 17.85 5.3
SPOKEN 17.85 18.28 5.8
WORD 18.28 18.60 6.1
THAT 18.60 18.73 5.5
I 18.73 18.86 5.8
COULD 18.86 19.00 5.1
I 19.00 19.12 4.7
WAS 19.41 19.69 8.7
THE 19.69 19.76 7.4
