Text:  POEM LOOK BACK AND GO OH THAT'S WHAT THIS IS ALL ABOUT AND SOMETIMES I GET TO THE END OF THE POEM AND HAVEN'T SOLVED ANYTHING BUT 
Conf:  2
Ref:   0snNB1yS3IE

FRAME 	X 	Y 	W 	H 
LOOK 0.26 0.46 5.4
BACK 0.46 0.79 3.4
AND 0.79 0.91 3.7
GO 0.91 1.04 4.8
OH 1.04 1.17 6.4
THAT'S 1.17 1.38 6.0
WHAT 1.38 1.48 3.8
THIS 1.48 1.64 3.0
IS 1.64 1.73 3.0
ALL 1.73 1.88 4.8
ABOUT 1.88 2.28 10.0
AND 2.56 2.72 6.7
SOMETIMES 2.72 3.09 7.7
I 3.09 3.13 7.0
GET 3.13 3.27 6.8
TO 3.27 3.33 6.2
THE 3.33 3.42 6.2
END 3.42 3.65 6.7
OF 3.65 3.90 7.5
THE 3.90 3.97 5.2
POEM 3.97 4.09 2.5
AND 4.59 4.74 4.9
HAVEN'T 4.74 4.94 6.3
SOLVED 4.94 5.17 6.2
ANYTHING 5.17 5.59 2.5
BUT 5.59 5.87 4.6
