Text:  LAUGHED BECAUSE THE FIRST SARAH SHE DIDN'T KNOW WHAT TO DO WITH IMPOSSIBLE AND ME WELL NEITHER DO I 
Conf:  3
Ref:   0snNB1yS3IE

FRAME 	X 	Y 	W 	H 
024949 	0.350 	0.183 	0.178 	0.421 
024950 	0.352 	0.193 	0.176 	0.414 
024951 	0.354 	0.199 	0.176 	0.413 
024952 	0.356 	0.207 	0.178 	0.419 
024953 	0.365 	0.223 	0.174 	0.419 
024954 	0.371 	0.224 	0.175 	0.425 
024955 	0.375 	0.227 	0.172 	0.431 
024956 	0.379 	0.226 	0.173 	0.431 
024957 	0.385 	0.222 	0.170 	0.431 
024958 	0.386 	0.201 	0.172 	0.436 
024959 	0.391 	0.205 	0.170 	0.432 
024960 	0.402 	0.192 	0.170 	0.440 
024961 	0.408 	0.183 	0.173 	0.436 
024962 	0.417 	0.175 	0.174 	0.436 
024963 	0.426 	0.161 	0.173 	0.441 
024964 	0.438 	0.160 	0.171 	0.436 
024965 	0.438 	0.160 	0.171 	0.436 
024966 	0.447 	0.171 	0.172 	0.433 
024967 	0.458 	0.170 	0.170 	0.435 
024968 	0.467 	0.165 	0.173 	0.454 
024969 	0.476 	0.163 	0.173 	0.452 
024970 	0.484 	0.156 	0.172 	0.451 
024971 	0.489 	0.148 	0.174 	0.444 
024972 	0.495 	0.135 	0.172 	0.441 
024973 	0.499 	0.126 	0.172 	0.446 
024974 	0.501 	0.124 	0.172 	0.445 
024975 	0.505 	0.123 	0.171 	0.444 
024976 	0.507 	0.118 	0.171 	0.446 
024977 	0.509 	0.115 	0.170 	0.444 
024978 	0.504 	0.113 	0.171 	0.443 
024979 	0.498 	0.117 	0.171 	0.434 
024980 	0.494 	0.118 	0.171 	0.436 
024981 	0.487 	0.117 	0.172 	0.440 
024982 	0.481 	0.117 	0.175 	0.444 
024983 	0.474 	0.114 	0.176 	0.445 
024984 	0.464 	0.114 	0.176 	0.446 
024985 	0.458 	0.122 	0.173 	0.437 
024986 	0.448 	0.122 	0.172 	0.437 
024987 	0.444 	0.122 	0.173 	0.438 
024988 	0.439 	0.125 	0.174 	0.439 
024989 	0.434 	0.127 	0.174 	0.439 
024990 	0.434 	0.127 	0.174 	0.439 
024991 	0.429 	0.127 	0.173 	0.438 
024992 	0.426 	0.118 	0.171 	0.442 
024993 	0.424 	0.120 	0.169 	0.446 
024994 	0.423 	0.124 	0.169 	0.448 
024995 	0.423 	0.133 	0.169 	0.441 
024996 	0.421 	0.138 	0.172 	0.430 
024997 	0.415 	0.133 	0.172 	0.433 
024998 	0.401 	0.133 	0.175 	0.427 
024999 	0.383 	0.132 	0.182 	0.431 
025000 	0.369 	0.130 	0.177 	0.439 
025001 	0.354 	0.129 	0.175 	0.455 
025002 	0.344 	0.140 	0.176 	0.436 
025003 	0.334 	0.144 	0.176 	0.426 
025004 	0.322 	0.144 	0.175 	0.424 
025005 	0.310 	0.140 	0.176 	0.430 
025006 	0.296 	0.139 	0.175 	0.432 
025007 	0.283 	0.140 	0.174 	0.430 
025008 	0.266 	0.136 	0.178 	0.443 
025009 	0.256 	0.149 	0.174 	0.426 
025010 	0.245 	0.145 	0.171 	0.436 
025011 	0.229 	0.127 	0.175 	0.471 
025012 	0.225 	0.127 	0.173 	0.472 
025013 	0.216 	0.133 	0.171 	0.477 
025014 	0.211 	0.138 	0.167 	0.468 
025015 	0.211 	0.138 	0.167 	0.468 
025016 	0.201 	0.138 	0.172 	0.466 
025017 	0.197 	0.136 	0.169 	0.464 
025018 	0.194 	0.135 	0.166 	0.457 
025019 	0.192 	0.141 	0.166 	0.450 
025020 	0.193 	0.139 	0.165 	0.453 
025021 	0.194 	0.134 	0.167 	0.457 
025022 	0.196 	0.129 	0.167 	0.460 
025023 	0.196 	0.126 	0.168 	0.465 

WORD START END ASDSCORE
LAUGHED 0.09 0.65 6.2
BECAUSE 0.92 1.20 1.0
THE 1.20 1.33 2.4
FIRST 1.33 1.61 5.5
SARAH 1.61 2.00 6.7
SHE 2.57 2.69 5.1
DIDN'T 2.69 2.82 6.1
KNOW 2.82 2.94 6.2
WHAT 2.94 3.08 5.2
TO 3.08 3.16 4.8
DO 3.16 3.53 4.1
WITH 3.53 3.95 9.3
IMPOSSIBLE 4.09 4.96 8.6
AND 4.96 5.11 2.4
ME 5.11 5.58 1.5
WELL 6.41 6.55 3.2
NEITHER 6.55 6.84 7.3
DO 6.84 7.01 11.2
I 7.01 7.35 11.0
