Text:  THE IMPOSSIBLE EVERY DAY IMPOSSIBLE IS TRYING TO CONNECT IN THIS WORLD TRYING TO HOLD ONTO OTHERS WHILE THINGS ARE BLOWING UP AROUND YOU KNOWING THAT WHILE YOU'RE SPEAKING THEY AREN'T JUST WAITING FOR THEIR TURN TO 
Conf:  1
Ref:   0snNB1yS3IE

FRAME 	X 	Y 	W 	H 
025131 	0.327 	0.091 	0.067 	0.168 
025132 	0.328 	0.091 	0.066 	0.169 
025133 	0.328 	0.091 	0.065 	0.169 
025134 	0.327 	0.091 	0.065 	0.169 
025135 	0.328 	0.090 	0.065 	0.169 
025136 	0.327 	0.090 	0.065 	0.167 
025137 	0.327 	0.086 	0.066 	0.169 
025138 	0.326 	0.086 	0.067 	0.169 
025139 	0.327 	0.089 	0.066 	0.167 
025140 	0.327 	0.089 	0.066 	0.167 
025141 	0.327 	0.096 	0.066 	0.166 
025142 	0.327 	0.099 	0.066 	0.171 
025143 	0.327 	0.100 	0.065 	0.178 
025144 	0.327 	0.107 	0.066 	0.175 
025145 	0.327 	0.110 	0.065 	0.173 
025146 	0.327 	0.107 	0.065 	0.174 
025147 	0.326 	0.104 	0.066 	0.170 
025148 	0.327 	0.103 	0.066 	0.168 
025149 	0.328 	0.101 	0.065 	0.169 
025150 	0.327 	0.097 	0.066 	0.172 
025151 	0.328 	0.099 	0.066 	0.170 
025152 	0.327 	0.102 	0.066 	0.171 
025153 	0.327 	0.103 	0.066 	0.170 
025154 	0.327 	0.098 	0.066 	0.177 
025155 	0.326 	0.098 	0.067 	0.177 
025156 	0.326 	0.101 	0.066 	0.172 
025157 	0.326 	0.099 	0.066 	0.177 
025158 	0.328 	0.100 	0.064 	0.178 
025159 	0.328 	0.098 	0.066 	0.181 
025160 	0.331 	0.098 	0.065 	0.182 
025161 	0.334 	0.098 	0.064 	0.180 
025162 	0.334 	0.102 	0.065 	0.171 
025163 	0.335 	0.105 	0.065 	0.168 
025164 	0.336 	0.106 	0.064 	0.169 
025165 	0.336 	0.106 	0.064 	0.169 
025166 	0.337 	0.107 	0.065 	0.168 
025167 	0.339 	0.109 	0.063 	0.165 
025168 	0.339 	0.109 	0.064 	0.164 
025169 	0.343 	0.108 	0.062 	0.166 
025170 	0.345 	0.106 	0.061 	0.168 
025171 	0.346 	0.102 	0.062 	0.171 
025172 	0.348 	0.099 	0.061 	0.172 
025173 	0.350 	0.098 	0.060 	0.169 
025174 	0.351 	0.098 	0.061 	0.168 
025175 	0.353 	0.101 	0.059 	0.163 
025176 	0.355 	0.102 	0.057 	0.156 
025177 	0.356 	0.104 	0.057 	0.153 
025178 	0.357 	0.106 	0.055 	0.155 
025179 	0.359 	0.105 	0.055 	0.161 
025180 	0.362 	0.114 	0.050 	0.151 
025181 	0.362 	0.115 	0.048 	0.151 
025182 	0.363 	0.118 	0.045 	0.146 
025183 	0.360 	0.116 	0.047 	0.149 
025184 	0.361 	0.123 	0.044 	0.141 
025185 	0.360 	0.121 	0.043 	0.147 
025186 	0.357 	0.120 	0.045 	0.152 
025187 	0.358 	0.121 	0.043 	0.146 
025188 	0.357 	0.125 	0.042 	0.142 
025189 	0.356 	0.125 	0.044 	0.148 
025190 	0.356 	0.125 	0.044 	0.148 
025191 	0.356 	0.123 	0.043 	0.150 
025192 	0.356 	0.127 	0.042 	0.144 
025193 	0.354 	0.124 	0.044 	0.148 
025194 	0.354 	0.125 	0.044 	0.145 
025195 	0.354 	0.121 	0.044 	0.154 
025196 	0.349 	0.122 	0.048 	0.154 
025197 	0.345 	0.121 	0.055 	0.159 
025198 	0.342 	0.118 	0.058 	0.160 
025199 	0.339 	0.116 	0.061 	0.160 
025200 	0.339 	0.115 	0.061 	0.161 
025201 	0.339 	0.113 	0.063 	0.164 
025202 	0.341 	0.117 	0.061 	0.164 
025203 	0.345 	0.111 	0.064 	0.171 
025204 	0.348 	0.113 	0.064 	0.169 
025205 	0.354 	0.119 	0.062 	0.166 
025206 	0.356 	0.119 	0.064 	0.170 
025207 	0.357 	0.116 	0.066 	0.174 
025208 	0.361 	0.110 	0.063 	0.175 
025209 	0.361 	0.099 	0.066 	0.177 
025210 	0.364 	0.094 	0.063 	0.177 
025211 	0.363 	0.088 	0.067 	0.171 
025212 	0.364 	0.090 	0.067 	0.169 
025213 	0.367 	0.088 	0.069 	0.172 
025214 	0.370 	0.082 	0.067 	0.177 
025215 	0.370 	0.082 	0.067 	0.177 
025216 	0.373 	0.075 	0.067 	0.179 
025217 	0.375 	0.073 	0.065 	0.180 
025218 	0.375 	0.073 	0.066 	0.174 
025219 	0.373 	0.070 	0.068 	0.175 
025220 	0.373 	0.071 	0.068 	0.175 
025221 	0.375 	0.075 	0.067 	0.173 
025222 	0.375 	0.081 	0.066 	0.175 
025223 	0.374 	0.090 	0.068 	0.173 
025224 	0.373 	0.096 	0.069 	0.174 
025225 	0.373 	0.098 	0.070 	0.175 
025226 	0.374 	0.099 	0.069 	0.171 
025227 	0.375 	0.099 	0.069 	0.172 
025228 	0.375 	0.100 	0.069 	0.174 
025229 	0.376 	0.100 	0.068 	0.172 
025230 	0.376 	0.100 	0.068 	0.170 
025231 	0.377 	0.099 	0.068 	0.169 
025232 	0.379 	0.100 	0.067 	0.171 
025233 	0.380 	0.100 	0.068 	0.174 
025234 	0.381 	0.101 	0.068 	0.171 
025235 	0.384 	0.098 	0.067 	0.176 
025236 	0.384 	0.099 	0.069 	0.173 
025237 	0.386 	0.095 	0.067 	0.183 
025238 	0.387 	0.101 	0.066 	0.174 
025239 	0.386 	0.103 	0.067 	0.171 
025240 	0.386 	0.103 	0.067 	0.171 
025241 	0.383 	0.101 	0.068 	0.174 
025242 	0.380 	0.105 	0.068 	0.173 
025243 	0.378 	0.106 	0.069 	0.173 
025244 	0.370 	0.111 	0.072 	0.172 
025245 	0.366 	0.118 	0.073 	0.170 
025246 	0.360 	0.122 	0.072 	0.175 
025247 	0.359 	0.122 	0.071 	0.173 
025248 	0.355 	0.118 	0.070 	0.175 
025249 	0.354 	0.115 	0.068 	0.174 
025250 	0.352 	0.113 	0.067 	0.174 
025251 	0.350 	0.108 	0.068 	0.177 
025252 	0.350 	0.107 	0.065 	0.174 
025253 	0.349 	0.106 	0.066 	0.179 
025254 	0.348 	0.106 	0.066 	0.175 
025255 	0.349 	0.104 	0.067 	0.176 
025256 	0.351 	0.100 	0.067 	0.178 
025257 	0.352 	0.099 	0.068 	0.181 
025258 	0.353 	0.098 	0.067 	0.182 
025259 	0.353 	0.098 	0.069 	0.182 
025260 	0.354 	0.100 	0.070 	0.180 
025261 	0.356 	0.098 	0.069 	0.182 
025262 	0.357 	0.097 	0.069 	0.183 
025263 	0.358 	0.098 	0.069 	0.180 
025264 	0.360 	0.098 	0.069 	0.177 
025265 	0.360 	0.098 	0.069 	0.177 
025266 	0.361 	0.098 	0.068 	0.177 
025267 	0.363 	0.100 	0.065 	0.175 
025268 	0.363 	0.098 	0.065 	0.176 
025269 	0.361 	0.097 	0.066 	0.178 
025270 	0.359 	0.093 	0.068 	0.183 
025271 	0.357 	0.100 	0.068 	0.177 
025272 	0.355 	0.103 	0.067 	0.173 
025273 	0.351 	0.109 	0.066 	0.171 
025274 	0.349 	0.113 	0.067 	0.172 
025275 	0.346 	0.111 	0.068 	0.175 
025276 	0.347 	0.109 	0.066 	0.175 
025277 	0.347 	0.109 	0.065 	0.172 
025278 	0.347 	0.106 	0.067 	0.174 
025279 	0.348 	0.105 	0.067 	0.174 
025280 	0.348 	0.105 	0.066 	0.174 
025281 	0.344 	0.106 	0.069 	0.176 
025282 	0.342 	0.108 	0.068 	0.169 
025283 	0.341 	0.106 	0.067 	0.168 
025284 	0.340 	0.104 	0.065 	0.172 
025285 	0.340 	0.103 	0.064 	0.171 
025286 	0.341 	0.106 	0.066 	0.170 
025287 	0.341 	0.098 	0.068 	0.174 
025288 	0.342 	0.099 	0.068 	0.173 
025289 	0.344 	0.096 	0.067 	0.168 
025290 	0.344 	0.096 	0.067 	0.168 
025291 	0.345 	0.094 	0.068 	0.166 
025292 	0.346 	0.090 	0.070 	0.168 
025293 	0.347 	0.089 	0.070 	0.168 
025294 	0.349 	0.087 	0.070 	0.168 
025295 	0.351 	0.087 	0.069 	0.168 
025296 	0.353 	0.089 	0.069 	0.166 
025297 	0.354 	0.096 	0.069 	0.165 
025298 	0.356 	0.099 	0.070 	0.168 
025299 	0.360 	0.100 	0.066 	0.176 
025300 	0.359 	0.102 	0.068 	0.176 
025301 	0.361 	0.101 	0.068 	0.177 
025302 	0.360 	0.101 	0.070 	0.173 
025303 	0.361 	0.101 	0.068 	0.172 
025304 	0.361 	0.100 	0.068 	0.174 
025305 	0.360 	0.101 	0.069 	0.175 
025306 	0.360 	0.100 	0.068 	0.177 
025307 	0.358 	0.102 	0.068 	0.174 
025308 	0.358 	0.105 	0.068 	0.170 
025309 	0.356 	0.107 	0.068 	0.169 
025310 	0.355 	0.106 	0.069 	0.172 
025311 	0.354 	0.108 	0.068 	0.173 
025312 	0.353 	0.107 	0.069 	0.176 
025313 	0.353 	0.108 	0.068 	0.177 
025314 	0.352 	0.109 	0.068 	0.176 
025315 	0.352 	0.109 	0.068 	0.176 
025316 	0.352 	0.108 	0.067 	0.179 
025317 	0.352 	0.107 	0.067 	0.182 

WORD START END ASDSCORE
THE 0.08 0.19 4.2
IMPOSSIBLE 0.19 0.82 9.2
EVERY 0.82 1.10 9.3
DAY 1.10 1.32 7.0
IMPOSSIBLE 1.75 2.43 8.3
IS 2.60 2.72 6.3
TRYING 2.72 2.93 7.9
TO 2.93 2.99 6.9
CONNECT 2.99 3.57 5.6
IN 3.74 3.93 4.8
THIS 3.93 4.16 5.3
WORLD 4.16 4.50 7.6
TRYING 4.74 4.95 3.0
TO 4.95 5.03 4.1
HOLD 5.03 5.35 6.0
ONTO 5.35 5.62 7.8
OTHERS 5.62 6.05 6.8
WHILE 6.05 6.19 5.5
THINGS 6.19 6.55 5.8
ARE 6.55 6.63 7.2
BLOWING 6.63 7.05 4.7
UP 7.05 7.20 6.9
AROUND 7.20 7.57 10.1
YOU 7.57 7.67 8.8
KNOWING 7.67 7.92 6.3
THAT 7.92 8.01 7.5
WHILE 8.01 8.18 8.2
YOU'RE 8.18 8.31 7.9
SPEAKING 8.31 8.93 6.5
THEY 9.12 9.25 3.9
AREN'T 9.25 9.44 6.5
JUST 9.44 9.66 7.0
WAITING 9.66 10.04 7.0
FOR 10.04 10.16 6.1
THEIR 10.16 10.34 6.2
TURN 10.34 10.64 6.3
TO 10.64 10.75 6.1
